"x"
"D6Wsu116e"
"Iqsec3"
"3321401G04Rik"
"Shank2"
"Pacs1"
"Aldoc"
"Crmp1"
"Sprn"
"Tmod2"
"Centa1"
"Ppp1r9b"
"Tmem151a"
"Ank1"
"Pdzd8"
"Wwc1"
"Cand1"
"App"
"Fat4"
"Ap1b1"
"Zfp365"
"Egr1"
"Brd4"
"Rc3h1"
"Ndrg2"
"Grin1"
"Cabin1"
"Jarid1c"
"Ppm1e"
"Adarb1"
"Prkcc"
"Tspan7"
"Med14"
"Brsk2"
"Wasf1"
"Eef1a2"
"Trim3"
"Dpp8"
"Pld3"
"Ncoa2"
"Cacnb3"
"Kcnc3"
"Hk1"
"Arhgef11"
"RP23-100C5.8"
"Zyg11b"
"Pten"
"Bcl9l"
"Pcdh9"
"Plxnb1"
"Trim2"
"Pkd1"
"Mfhas1"
"Slitrk5"
"Grik3"
"Centg2"
"Samd4b"
"Hipk3"
"Ipo5"
"Bptf"
"Atp1b1"
"Npas2"
"Large"
"Arid2"
"Lrp3"
"Mon2"
"Sec16a"
"Nhsl1"
"Spen"
"1300001I01Rik"
"Taok1"
"Slc12a5"
"Rere"
"Pcdh7"
"Adrbk1"
"Sorbs2"
"Nrgn"
"4932417H02Rik"
"Sobp"
"Accn1"
"Aff3"
"4632419K20Rik"
"Centd1"
"Atp6v0a1"
"Mll5"
"Ptprg"
"Reln"
"Chd6"
"Ctbp1"
"Vamp2"
"Saps2"
"Slc22a17"
"Sv2a"
"Arhgap20"
"Atf7ip"
"Dhx30"
"Rev3l"
"Slc4a8"
"Rapgef4"
"Ipo4"
"Mbd5"
"Elfn2"
"Phldb1"
"Ptprd"
"Slc12a6"
"Nptxr"
"Ppargc1a"
"Nr2f1"
"Irs2"
"Arhgef2"
"Lpin2"
"Ubap2l"
"Rtn3"
"Tmem151b"
"Tcf20"
"Fbxo41"
"Trpc4ap"
"Gpm6a"
"Ppp2r5b"
"Qk"
"Xpo7"
"Tmem132a"
"Mbp"
"Sez6l2"
"Kcnt1"
"Centg3"
"Cux1"
"4933428G20Rik"
"Eif2c1"
"Spred1"
"A430041B07Rik"
"Nat8l"
"Gpam"
"Ywhag"
"Med16"
"Nav2"
"6430527G18Rik"
"D430039N05Rik"
"Arfgef1"
"Tppp"
"Dicer1"
"Jak1"
"Atp6v1b2"
"4930500O05Rik"
"Nfic"
"Nlgn3"
"Myo10"
"Spnb1"
"Cplx2"
"Phactr1"
"Sgip1"
"Arf3"
"Eif4g3"
"Lhfpl4"
"Crtc1"
"Pip5k3"
"Cobl"
"Gnaz"
"Ubr5"
"Camsap1"
"Znfx1"
"Ttc7b"
"Trpm3"
"Tnrc6b"
"Fscn1"
"Dlc1"
"Add1"
"D3Bwg0562e"
"Fyn"
"Phyhip"
"Ube2o"
"Klhl22"
"Hdac4"
"Dmwd"
"Stk25"
"Lrrc68"
"Tnks"
"C2cd2l"
"Plch2"
"Phf20"
"Snph"
"Sash1"
"Copg"
"Cacna1b"
"Chn1"
"Arnt2"
"Pctk2"
"Epha4"
"Uqcrc1"
"Slc6a1"
"Gas7"
"Tns3"
"Spire1"
"Sort1"
"Akt3"
"Hnrnpul1"
"Ptch1"
"Cpt1c"
"Cnp"
"Saps1"
"Trim32"
"Ncam1"
"Sec14l1"
"Dscaml1"
"Sept4"
"Ntrk3"
"Nomo1"
"Sh3bp4"
"Cacnb1"
"Pde8b"
"Pde4b"
"Sall2"
"Myst3"
"Nsf"
"Dlg5"
"Jmjd3"
"Rhob"
"Dot1l"
"Abcg1"
"Lrp8"
"Usp32"
"Diras2"
"Pcdhga12"
"Tubb3"
"Arhgef4"
"Camkk2"
"Rgs7bp"
"Ptpn5"
"Nrip1"
"Garnl4"
"Epb4.9"
"Gtf3c1"
"Foxk2"
"Atg9a"
"Zfp521"
"Gtf3c2"
"Magi2"
"Ppfia3"
"6330439K17Rik"
"Zfp238"
"Setx"
"Pacs2"
"Kcnq2"
"Fbxl19"
"Polr2a"
"Mef2d"
"1200009O22Rik"
"Baz2a"
"Tle3"
"Pigq"
"Garnl3"
"Slc25a23"
"Mapk1"
"B3gat1"
"Smpd3"
"Tspyl4"
"Eif2c2"
"D15Ertd621e"
"Apbb1"
"Mmp24"
"Zfp536"
"Atp2b4"
"Brunol5"
"Speg"
"Freq"
"Mapk4"
"Slc8a1"
"Rapgef2"
"Agpat3"
"Gpr162"
"Ptk2"
"Synpo"
"Nup98"
"Atp6v0d1"
"Rhobtb2"
"Tmem63b"
"Fkbp8"
"Cplx1"
"Clcn3"
"Grm4"
"Dido1"
"Unc5a"
"Sec23a"
"Oxr1"
"Myh10"
"Zhx3"
"Fcho1"
"Mapkbp1"
"Mib1"
"Tef"
"Jph4"
"Ubqln1"
"Bap1"
"Camk2n1"
"Setd5"
"Sap130"
"Zfp827"
"Gsk3b"
"Ids"
"Atmin"
"Per1"
"Pds5b"
"Aldoa"
"Rap1gap"
"Iqwd1"
"Kcnh7"
"Chn2"
"Usp5"
"Lynx1"
"AB182283"
"Arvcf"
"Lrrc41"
"Kcna2"
"Pcdha4"
"Kif21a"
"Dtna"
"Phf12"
"Pfkm"
"1700021K19Rik"
"Pcdh1"
"Plcb1"
"Zfyve1"
"Neurl"
"Arrb1"
"Nwd1"
"Jmjd2b"
"Gcap14"
"Rtn4r"
"Ptpn11"
"Zc3h4"
"Anapc1"
"Apoe"
"Atxn1"
"Prkacb"
"Dopey1"
"Kcnq3"
"Acly"
"Bcan"
"Hdlbp"
"Dgcr2"
"Psap"
"Vps41"
"Ehmt1"
"Eml2"
