"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Threshold"
"Rasa1",-0.156828706645856,7.22590268917072,-1.71177913091773,0.114706653274072,0.264131055432471,-5.17924879016092,"Non-Significant"
"Uhrf1bp1l",-0.185615142909683,8.40426467049882,-1.76147100642586,0.105649125124909,0.251816580454178,-5.18253222690756,"Non-Significant"
"Epha7",-0.139421230674643,7.63400233209554,-1.72739840103554,0.11178722413526,0.260544983667734,-5.18253961521878,"Non-Significant"
"Rps6ka3",-0.194714387763503,6.97762397051595,-1.6918315695832,0.118534270942857,0.269927531960008,-5.18340631971569,"Non-Significant"
"Phactr1",0.164351165817406,9.82560417676059,1.77012943076286,0.104138566714656,0.249363870090408,-5.18401506165779,"Non-Significant"
"Gabarapl1",-0.280440378769311,10.2286376375854,-1.76679083105374,0.104718695380124,0.250358414056863,-5.18683613161524,"Non-Significant"
"Rps8",-0.229597761492512,7.93776328903946,-1.7346425193342,0.110455990446469,0.258567432181506,-5.18831444947621,"Non-Significant"
"Mlf2",0.168517351570953,8.90820360050741,1.76632987249433,0.104799022463683,0.250358414056863,-5.18852858924155,"Non-Significant"
"Cadm4",-0.205114404981448,9.36306081532134,-1.77097043353069,0.103992889500855,0.249363870090408,-5.18854813525744,"Non-Significant"
"Sstr3",-0.186009125254365,6.74820166995541,-1.66171376002147,0.124529439767339,0.277215161842838,-5.19170099942605,"Non-Significant"
"Fbxo44",0.181031137177297,7.52681501745723,1.7020117798034,0.116566817921465,0.266353189755703,-5.19945758012685,"Non-Significant"
"Tjp1",-0.173563836687325,8.13139394313505,-1.73871825863147,0.109713281956813,0.257956250290032,-5.19988138304307,"Non-Significant"
"Nwd1",-0.167932993604243,8.60905611189577,-1.75938844739865,0.106015390241833,0.252363746726782,-5.20103118022522,"Non-Significant"
"Rps4x",-0.228548626995405,8.73080903863651,-1.75402330945089,0.106964255483254,0.254170608859054,-5.20888017381389,"Non-Significant"
"Sez6",0.191857567909905,7.80799900588891,1.71479002466053,0.114138620269784,0.263438482359496,-5.2090470000807,"Non-Significant"
"Dnmt1",0.178576745141652,7.28533195914358,1.6825660005541,0.12035066686257,0.272442168941641,-5.21127021697761,"Non-Significant"
"Csrnp2",-0.15371673550556,7.13302722274087,-1.68260019372889,0.120343918364378,0.272442168941641,-5.21160263944941,"Non-Significant"
"Sra1",-0.201297853690988,7.50093433907279,-1.7020528236521,0.116558945109659,0.266353189755703,-5.21167784858163,"Non-Significant"
"Ubc",0.180880967789712,13.3484320627621,1.66879824934204,0.123095466998841,0.275396541873764,-5.21847558476973,"Non-Significant"
"Clcn6",0.143003051688332,7.30766206115207,1.6767478988736,0.121503870977602,0.274356970048919,-5.21919444793759,"Non-Significant"
"Stx7",0.187333754318324,7.47887522067052,1.68478022338656,0.119914354773975,0.272046459004913,-5.21992046625111,"Non-Significant"
"Cab39",-0.142501108265231,10.1313983091672,-1.74202208176377,0.109114537162926,0.256999762992362,-5.22298498506689,"Non-Significant"
"B4gat1",0.146497993905624,7.8961570120131,1.70632605127251,0.11574187471038,0.265122693959516,-5.22884510987761,"Non-Significant"
"Tbc1d13",0.140491300224916,6.88165597383776,1.63836701104316,0.129360513424621,0.284423197825233,-5.23156672348501,"Non-Significant"
"Psmb4",-0.332523578626551,8.94537851737304,-1.74074702850576,0.109345263036926,0.257316884369848,-5.23226610659242,"Non-Significant"
"Atp6v0a1",0.179158528109507,8.94140539214105,1.73676897138317,0.110067931943932,0.258336478304865,-5.23378559800481,"Non-Significant"
"Srf",0.162007906443118,7.34745615676563,1.67145766142899,0.122560975224619,0.275396541873764,-5.23476023968827,"Non-Significant"
"Pomk",0.156646792000763,6.73239986290814,1.61839614973323,0.133623768818099,0.289939519008403,-5.23495176750966,"Non-Significant"
"Ola1",-0.202189962180879,7.17133920393264,-1.66389904684163,0.124085541012194,0.277215161842838,-5.23738476276687,"Non-Significant"
"Fbxo34",-0.152470068002089,7.37336504660695,-1.67477404604063,0.121897336939657,0.274782044044109,-5.237493794311,"Non-Significant"
"Fam174a",-0.288910358921695,7.14162722641438,-1.66298786601345,0.124270458686139,0.277215161842838,-5.23860868533226,"Non-Significant"
"Shc3",-0.165124045424379,7.42068249417321,-1.68448375672105,0.119972691592533,0.272046459004913,-5.23864288378466,"Non-Significant"
"Cmas",-0.260045625367609,8.03331185545286,-1.70607949940798,0.115788877463857,0.265122693959516,-5.2392244390687,"Non-Significant"
"Serinc3",0.15292684439498,8.61858063861591,1.72388499960233,0.112438047287757,0.261606507937978,-5.23944239547802,"Non-Significant"
"Mgat4a",-0.147522889141504,7.29933923449389,-1.67193649633077,0.122464957981164,0.275396541873764,-5.24173925993785,"Non-Significant"
"Kcnc4",0.211434490669632,7.15676177860151,1.64206899280545,0.128583574666994,0.283468175966539,-5.24595141495622,"Non-Significant"
"Ttll7",-0.153620171748578,9.5302218424828,-1.72995215614113,0.111316290948177,0.259899762126606,-5.24852058444067,"Non-Significant"
"Sema5a",-0.180479227692107,6.99457540262988,-1.64664235638664,0.127629460409443,0.282239219633764,-5.2491760052594,"Non-Significant"
"Scaf8",-0.178748981310958,7.02297060740127,-1.64739662163403,0.1274727059489,0.282125542587732,-5.25155855822524,"Non-Significant"
"Nub1",0.149711053733499,7.83701597302264,1.68788167384129,0.119305585643389,0.271222715070455,-5.25158733431997,"Non-Significant"
"Atp9a",0.141775007194179,10.5322922340135,1.7144154994666,0.114209140410521,0.263438482359496,-5.253482639962,"Non-Significant"
"Nr3c2",0.170606604402126,7.09825598251854,1.63276544816759,0.130544010213026,0.28626526385072,-5.25484287149499,"Non-Significant"
"Uap1",0.162407013363089,7.22651236899089,1.64434125087402,0.128108740540614,0.282831992718685,-5.25492471662254,"Non-Significant"
"Kcnb1",-0.229118713276893,9.8974243116448,-1.72270509028393,0.112657375479794,0.261889280846258,-5.25534970926585,"Non-Significant"
"Gda",-0.119046576133314,8.91005927047237,-1.71932569224186,0.113287682508786,0.262836636407165,-5.26159593188259,"Non-Significant"
"Armcx3",-0.151318021875602,7.56881970499563,-1.6693469871144,0.122985011649489,0.275396541873764,-5.26228466252097,"Non-Significant"
"Txnl1",-0.260790139464008,7.41649267094947,-1.6619078804165,0.124489950978049,0.277215161842838,-5.2642114943475,"Non-Significant"
"Ehmt2",0.137525435539711,9.04920209091124,1.71668569569377,0.1137822785769,0.263361229065634,-5.26489525687228,"Non-Significant"
"Txndc5",0.172530413011018,6.87830715409013,1.60721481800127,0.136064354320134,0.293618324632812,-5.26496643893853,"Non-Significant"
"Nr2c2",-0.148663201067505,9.03839965846879,-1.71613790869198,0.113885147117639,0.263364209489633,-5.26760185977029,"Non-Significant"
"Arih2",-0.148585430794354,7.14653407635068,-1.64194943799295,0.128608601119994,0.283468175966539,-5.26767967702889,"Non-Significant"
"AI593442",-0.191503572183677,8.00028926218645,-1.67583197139016,0.121686310305268,0.274537438077091,-5.27205857826417,"Non-Significant"
"Car10",-0.157163895668019,7.79584458381448,-1.66946561826172,0.122961143989451,0.275396541873764,-5.27598829089172,"Non-Significant"
"Glyr1",0.128603063958531,8.90279168293941,1.70803880846814,0.115415824932513,0.265122693959516,-5.27600849495907,"Non-Significant"
"Auts2",-0.25649367533333,6.96535391249956,-1.63219535152402,0.13066499470491,0.28626526385072,-5.27602903067314,"Non-Significant"
"Csnk1e",0.145758213537398,7.82949298484988,1.66884456307492,0.12308614110772,0.275396541873764,-5.28032947184711,"Non-Significant"
"Zfp106",-0.199673749028721,9.6224276440667,-1.70607056602236,0.115790580848899,0.265122693959516,-5.28322944169649,"Non-Significant"
"Fbxw5",0.135491524987997,7.25773352280563,1.62392833546154,0.132430557761148,0.288332547710856,-5.2847792129787,"Non-Significant"
"Pex6",0.185445699640895,7.63424437061632,1.65504656464424,0.125892474708558,0.279552278001258,-5.28603285319664,"Non-Significant"
"Cend1",0.161080530254376,7.56599764873468,1.63537507927924,0.129991462967887,0.285345891383758,-5.2967481965656,"Non-Significant"
"Chga",-0.233716980980807,7.71198612952393,-1.64900094633152,0.127139855574751,0.28162161557418,-5.29854390116783,"Non-Significant"
"Nwd2",-0.320951670370663,8.24346221936229,-1.67736924380371,0.121380246830746,0.274309114778682,-5.29925697123727,"Non-Significant"
"Txndc15",-0.214554532263282,7.21457972388213,-1.62704949499494,0.131761522775453,0.287343125401192,-5.3004576489795,"Non-Significant"
"Mlc1",0.240067049884892,8.17275260251472,1.66320069163612,0.124227245346751,0.277215161842838,-5.3009006576035,"Non-Significant"
"Xylt2",-0.250641214981328,6.77144025861338,-1.58235996679397,0.14163019723946,0.301020371593075,-5.30210839862641,"Non-Significant"
"Id2",0.249793359866582,6.63600328224321,1.54903884178969,0.149403671695172,0.311606723364229,-5.30297036341422,"Non-Significant"
"Qrich1",0.143103997111313,7.85040261330132,1.65328767454042,0.126254259345778,0.280123369120128,-5.30297485960701,"Non-Significant"
"Rnf216",0.157995036969882,6.78916429048012,1.57829044764839,0.142560244642383,0.30140553254112,-5.30520818147143,"Non-Significant"
"Tbc1d9",0.195801694340881,8.21679683409533,1.66218457436315,0.124433683946488,0.277215161842838,-5.30560823234452,"Non-Significant"
"Kif1c",-0.145008666692682,8.10286226271616,-1.65875143598146,0.125133429315581,0.278097364072303,-5.3082769388914,"Non-Significant"
"Gm9866",-0.220913931324375,6.68974649872532,-1.5668054771543,0.145213855049621,0.304528350683543,-5.30833879076665,"Non-Significant"
"Ankle2",0.136201125224255,6.95826409141505,1.5881624659061,0.140313275460454,0.299409523253463,-5.31043097767244,"Non-Significant"
"Magee1",0.150385210840801,7.87778340050308,1.64560377014473,0.127845582908473,0.282483886987534,-5.31361610391927,"Non-Significant"
"Kansl2",-0.158435510146571,7.12341629083543,-1.60155688757796,0.13731419657687,0.295363388299485,-5.31680553372885,"Non-Significant"
"Arhgef2",0.177331523723939,8.08106298706403,1.64962489133236,0.12701061333227,0.281568230549519,-5.31847564359462,"Non-Significant"
"Dio2",0.298236574277976,6.95614537489296,1.57862276824618,0.142484096448445,0.30140553254112,-5.32064773878521,"Non-Significant"
"Sbf2",-0.162354849544261,7.51651533394451,-1.62896163223751,0.131353121812658,0.287004287203046,-5.32109080268116,"Non-Significant"
"Dctn4",0.141670299164797,7.01046048272539,1.58279928505554,0.141530113536033,0.301020371593075,-5.3211155195683,"Non-Significant"
"Mapkap1",-0.135857185999553,7.25212753126789,-1.61034718551502,0.135376719945708,0.292833013342269,-5.3226222700226,"Non-Significant"
"Slc22a23",0.132900450252383,7.88072265145497,1.64057832228736,0.12889592550189,0.283867835932616,-5.32298448857906,"Non-Significant"
"Ap2b1",0.174390721686068,9.49820211692143,1.67383491115092,0.122084940989431,0.274973483574176,-5.3256388879166,"Non-Significant"
"Nab2",-0.125928526874731,6.70796838467844,-1.5528149084029,0.1485044858676,0.310112326722792,-5.32778739600504,"Non-Significant"
"Gde1",0.214597767653917,9.3176365828586,1.67078554727895,0.122695862278857,0.275396541873764,-5.32994446801747,"Non-Significant"
"Polr2b",0.135523322351685,7.8190352303883,1.63187608325702,0.130732792266404,0.28626526385072,-5.3329687318087,"Non-Significant"
"Rpl7",-0.276087674630936,9.03483021055845,-1.66978351644388,0.122897205661345,0.275396541873764,-5.3348702110997,"Non-Significant"
"Per1",-0.24789436147798,7.02435836862083,-1.57864616459184,0.142478736731836,0.30140553254112,-5.33836637912626,"Non-Significant"
"Ccdc91",-0.216921296242549,7.27576724703192,-1.59294649130277,0.139235581188176,0.29805986124855,-5.34897020508035,"Non-Significant"
"Epas1",-0.361927182562694,7.40735667078718,-1.59768342890898,0.138175649694219,0.296027511904894,-5.35517695923816,"Non-Significant"
"Fam32a",-0.156010491404301,7.60582231739275,-1.60347224490293,0.136889967939185,0.29492464532674,-5.35776954526037,"Non-Significant"
"Fam20c",0.20032856713402,6.82277087333974,1.53538479680902,0.152694649010457,0.315278542829609,-5.36062646176098,"Non-Significant"
"Ppp1r21",-0.166488241194082,7.84900431619814,-1.60984537459219,0.135486674240444,0.292833013342269,-5.36510533554399,"Non-Significant"
"Mmd",0.193521284455004,8.4548634983036,1.62878028836692,0.131391805866667,0.287004287203046,-5.36564446096791,"Non-Significant"
"Tiam1",0.262281559088276,8.3821482092175,1.62427907457477,0.132355226095966,0.288332547710856,-5.36600668525357,"Non-Significant"
"Vps18",0.129687452893006,7.65250999503715,1.6019884422212,0.137218511788938,0.295363388299485,-5.3663707303935,"Non-Significant"
"Cacng7",0.179829224255326,6.75938008240936,1.52014158953903,0.156442668900344,0.321178564493926,-5.3676263321486,"Non-Significant"
"Arf2",-0.18343377684608,6.83964587382965,-1.53958288083517,0.151676173622474,0.314631133199833,-5.37281499618553,"Non-Significant"
"Mapk8ip2",0.139741416139305,8.99144498024568,1.63948131132318,0.129126218506177,0.284141341955251,-5.37451730875956,"Non-Significant"
"Tpm1",0.150732197781515,8.53879520932406,1.62745046341278,0.131675789820842,0.287343125401192,-5.37558143914606,"Non-Significant"
"Pitpnm1",0.15672124108951,8.40090859379525,1.61699946413452,0.133926506726436,0.289939519008403,-5.38008006777059,"Non-Significant"
"Brsk2",0.148883641011341,8.42691214773681,1.61966242851277,0.133349818309829,0.289862673241658,-5.38044092922573,"Non-Significant"
"Ttc3",0.147559654427308,11.8359212492856,1.58992100494663,0.139916284184766,0.299038953748447,-5.38267243061259,"Non-Significant"
"Mark3",0.125826626608292,8.08687621324013,1.60500796275159,0.136550656808062,0.294430482231876,-5.38352205993769,"Non-Significant"
"Qk",-0.135464644947119,9.45808321641995,-1.6353665104438,0.12999327389402,0.285345891383758,-5.38373101207241,"Non-Significant"
"Anapc5",0.122096736031848,8.78722204092885,1.62957332069647,0.131222711299844,0.287004287203046,-5.38481243759164,"Non-Significant"
"Epdr1",0.146061477649433,7.76530537040832,1.58908829902221,0.140104145265156,0.299201675454615,-5.38507138973983,"Non-Significant"
"Cog3",-0.128841277978821,7.17421017034289,-1.55758851623659,0.147374495333746,0.308817604463046,-5.38618282545061,"Non-Significant"
"St8sia3",-0.158564000821837,7.42579878386482,-1.57184538054467,0.144044120120935,0.302786619846047,-5.38944188259944,"Non-Significant"
"Arf1",0.149286412483072,8.72242819649146,1.62214433394268,0.132814310621626,0.288933163155739,-5.38946664256035,"Non-Significant"
"Rrp7a",0.152951847864563,7.61980023273069,1.57793868268536,0.14264088708092,0.30140553254112,-5.38979310573447,"Non-Significant"
"Atp1b3",0.15655795345014,7.0916509674017,1.53695677642104,0.152312587173775,0.314975373321522,-5.3917005712681,"Non-Significant"
"Ptma",-0.23919389152919,8.33823811974982,-1.60936917613361,0.135591089075584,0.292833013342269,-5.39525952585072,"Non-Significant"
"Atp6v0d1",0.135164448084966,8.24820739901257,1.5988181238044,0.137922804931018,0.295722395200372,-5.3968479644376,"Non-Significant"
"Klhl5",-0.136425717548752,7.19522505956537,-1.55265986355836,0.148541313501567,0.310112326722792,-5.3968716876601,"Non-Significant"
"Wasf1",-0.243953569464515,7.10007040915986,-1.53642686913489,0.15244128584722,0.314998274304672,-5.40033056402165,"Non-Significant"
"Pik3ca",-0.124380352572848,8.68837737708865,-1.61864737451281,0.133569378716578,0.289939519008403,-5.4031822580553,"Non-Significant"
"Gramd4",0.119364950975612,7.30917962304057,1.5538082707591,0.148268721915215,0.310112326722792,-5.40373800044431,"Non-Significant"
"C1qtnf4",0.24241603343831,9.00417262889838,1.61750120213775,0.133817683301968,0.289939519008403,-5.40374243160991,"Non-Significant"
"R3hdm4",0.148910885230053,7.37374329831669,1.53751477897837,0.152177166792809,0.314938526020976,-5.40466089363404,"Non-Significant"
"Ppp2cb",-0.197251019622721,8.13031883391977,-1.59168136607711,0.139519867375016,0.298429876062534,-5.40819649698956,"Non-Significant"
"Adgrl3",-0.139655937697635,9.46179778396132,-1.61714058468453,0.133895890802955,0.289939519008403,-5.40938875011134,"Non-Significant"
"Tex2",0.120523611801621,8.50569563485789,1.60033559896855,0.13758529961066,0.295709014733024,-5.41398065909055,"Non-Significant"
"Ptpn1",-0.128075596432975,7.1709161757432,-1.53876850357668,0.151873283801756,0.314796171842959,-5.41423422949337,"Non-Significant"
"Tmem50a",-0.236873551773129,7.69926891481234,-1.5668231143999,0.145209747134817,0.304528350683543,-5.41430854086867,"Non-Significant"
"Tprgl",0.152741671005867,8.63782402230441,1.59963573950656,0.137740866877992,0.295712531663673,-5.41744218844316,"Non-Significant"
"Arhgap10",-0.154049270670078,6.76836422657657,-1.49837401778848,0.161932458964052,0.328526609928584,-5.41778930362723,"Non-Significant"
"Med14",0.221902771769579,6.96039362438774,1.50682621770472,0.159781424074484,0.325147913124216,-5.41813071999863,"Non-Significant"
"Smg7",0.172180163495229,7.98039038850647,1.57561444409391,0.143174723411617,0.301669480170189,-5.418935600246,"Non-Significant"
"Lgi1",-0.156149857223372,8.14911737207687,-1.58061770483929,0.142027722077103,0.30138687775157,-5.42255825683101,"Non-Significant"
"Arid2",-0.22033302374053,7.12524351755323,-1.53337111389472,0.153185277416892,0.315637462012637,-5.42324528368408,"Non-Significant"
"Rab6b",0.182548295455959,10.0457700779323,1.59933491907777,0.137807781746178,0.295712531663673,-5.42700307353013,"Non-Significant"
"Slitrk5",-0.148307044797336,7.94920024494622,-1.56875136849691,0.144761245603025,0.304055384882275,-5.42716828619295,"Non-Significant"
"Akirin1",-0.175223094939701,6.90456806180529,-1.50696424826016,0.159746501196577,0.325147913124216,-5.42740882334031,"Non-Significant"
"Rnf19b",0.144266650372575,6.95804688471465,1.50181097324616,0.161054788050071,0.327241822760311,-5.42797070398998,"Non-Significant"
"Cdh22",0.167291386393492,7.69843170850013,1.55321643939129,0.148409147548701,0.310112326722792,-5.43446992008216,"Non-Significant"
"Dgki",-0.144482925550337,8.20817864280563,-1.57319661623553,0.1437319067417,0.302509690322058,-5.43562778912658,"Non-Significant"
"Cltb",-0.275982610535296,8.38341312900561,-1.58287894338011,0.141511972727234,0.301020371593075,-5.43574590444811,"Non-Significant"
"Lrfn5",-0.167072768238178,8.48239783914619,-1.58556333529553,0.14090183699165,0.300187048101543,-5.4378594446377,"Non-Significant"
"Paqr7",0.181499372168298,7.49477926096523,1.53388391258797,0.153060205997854,0.315637462012637,-5.43834108351376,"Non-Significant"
"Mta3",0.146521326517966,6.74321387024445,1.47284075129609,0.168582183030886,0.337164366061772,-5.43841442088513,"Non-Significant"
"Vps50",-0.174384247179459,8.27065750742271,-1.57604899729947,0.143074781798272,0.301669480170189,-5.43888914713429,"Non-Significant"
"Fbxo2",-0.35450868008821,7.5540854560246,-1.54103577084914,0.151325070021046,0.314389866188023,-5.43992560182029,"Non-Significant"
"Pitpnc1",0.142642319575698,7.16438378151101,1.50713404821337,0.159703549413189,0.325147913124216,-5.44283653591302,"Non-Significant"
"Fam234b",0.145096590846782,8.54076081896146,1.57756270888375,0.142727123490848,0.30140553254112,-5.44458019729218,"Non-Significant"
"Mapk9",0.120169689069586,8.88242179609474,1.58686836085379,0.140606050177837,0.299795384057523,-5.44620379801026,"Non-Significant"
"Otub1",0.177279976716552,8.74053508174712,1.57713903970688,0.142824354292264,0.30140553254112,-5.45242287987443,"Non-Significant"
"Mmd2",0.147695306079973,8.97194191707012,1.58141799018768,0.141845003218781,0.301237841887309,-5.45534245775471,"Non-Significant"
"Spock2",0.116168102959913,10.4399556066033,1.57290422477199,0.143799415899918,0.302509690322058,-5.4556691114879,"Non-Significant"
"Rnf103",-0.146047023170519,6.8632563684622,-1.47612428426636,0.167714153313941,0.335903822318239,-5.45863398335193,"Non-Significant"
"Rhoa",-0.129892512477486,7.15165987365542,-1.49599431527272,0.162542552565014,0.329514728061399,-5.45927926989402,"Non-Significant"
"Zfp462",-0.164807434575701,7.31943053434183,-1.5187871202886,0.156779521409052,0.321482050791303,-5.45952603735987,"Non-Significant"
"Pde10a",0.173879444219377,9.68232444456524,1.57773019959947,0.142688700831859,0.30140553254112,-5.45962380896327,"Non-Significant"
"Nrn1",-0.222124958157288,8.10628988014049,-1.54699448664556,0.149892460237794,0.312139975518516,-5.46218380131289,"Non-Significant"
"H2afx",-0.195847602793255,6.76409464689652,-1.46162768316163,0.171575440002338,0.341620095409859,-5.46637077960362,"Non-Significant"
"Fez2",-0.169812513744093,6.93055416908002,-1.47664552985006,0.167576709735663,0.335903822318239,-5.46703014606605,"Non-Significant"
"Slc7a4",0.138157086097184,7.47868474662072,1.50919286652525,0.159183551471795,0.32491886497063,-5.47099948119908,"Non-Significant"
"Nrsn1",-0.179909744552087,6.98636763383285,-1.46460578436465,0.170776066645537,0.340534852179262,-5.47673065331909,"Non-Significant"
"Hif1a",0.133962399190731,7.55088395443422,1.50534194996456,0.160157371735177,0.325665483300534,-5.47761917760639,"Non-Significant"
"Oprl1",-0.185793171476787,8.27861918652088,-1.54252612388958,0.150965645826523,0.313886645592724,-5.48027012575672,"Non-Significant"
"Mast3",0.181543347162238,8.21531473212261,1.53787254318233,0.152090396719629,0.314938526020976,-5.48076223810995,"Non-Significant"
"Dusp7",-0.181304669096763,7.67604460664369,-1.51535395442977,0.157636145662714,0.322502007373212,-5.48113504820849,"Non-Significant"
"Eif2b5",0.136282214789162,7.78681383917872,1.51591701254956,0.157495378315481,0.322502007373212,-5.48884942628447,"Non-Significant"
"Pclo",-0.23458098644649,10.0306883835972,-1.55253337154677,0.148571364893705,0.310112326722792,-5.49352524882728,"Non-Significant"
"Gps1",0.117439066436077,8.35048496864864,1.53241046912557,0.153419816541095,0.315772893936592,-5.4950215115259,"Non-Significant"
"Tle1",0.124312565548752,7.51139327856221,1.4922820010411,0.163498235252187,0.330701113297097,-5.49783042534456,"Non-Significant"
"Ndrg3",0.139900003464781,9.64076118945259,1.54765524154327,0.149734327468061,0.312053329929546,-5.50195808607714,"Non-Significant"
"Abl1",-0.140973195869526,7.30206733702914,-1.47866525367369,0.167045052551007,0.335903822318239,-5.50349179477007,"Non-Significant"
"Necap1",0.132112741153918,8.25167701619546,1.52063741440477,0.156319515078719,0.321178564493926,-5.50369893718958,"Non-Significant"
"Ezh1",0.122031882281704,6.77154277203979,1.42136923665335,0.182697620714178,0.353259370593912,-5.50666437532094,"Non-Significant"
"Ensa",-0.196529226435263,9.04362362000637,-1.54502840713148,0.150363843145367,0.312878299878238,-5.50839110144459,"Non-Significant"
"Dcaf8",-0.12340897598393,8.73171607293689,-1.54024681754751,0.151515639941561,0.314541770359303,-5.51081509106039,"Non-Significant"
"Zfand3",0.145927084245215,7.06607367464187,1.44208263690897,0.176901141476038,0.348083215924194,-5.51613093194054,"Non-Significant"
"Sorbs2",-0.2349918732353,8.1976766000305,-1.51241125012881,0.158373603483554,0.323759168037373,-5.51849956855332,"Non-Significant"
"Tmem47",-0.125371358724474,7.10005747317205,-1.4446774496069,0.176186111744087,0.347442126105054,-5.51949872901642,"Non-Significant"
"Pgrmc1",0.184602686211887,9.14746484779573,1.53322033594728,0.153222068938173,0.315637462012637,-5.52171964519486,"Non-Significant"
"Pde1b",0.182675010044173,9.61184637898038,1.53198562639996,0.153523639994564,0.315772893936592,-5.52272526937573,"Non-Significant"
"Rbfox1",0.165288685809974,8.6015034382421,1.51986427309212,0.156511585759736,0.321178564493926,-5.52641655902273,"Non-Significant"
"Ctdsp2",-0.143554799876082,7.24217486336927,-1.45386294141597,0.173674638209813,0.344009379530977,-5.52754514937742,"Non-Significant"
"Amer3",-0.130367237236632,6.82967077545859,-1.4173719920809,0.183834497135202,0.354178980811562,-5.53588682530255,"Non-Significant"
"Kcmf1",-0.138194879416767,7.04035829973208,-1.43269827487774,0.179507688506493,0.350635732910568,-5.53644395733142,"Non-Significant"
"Atmin",-0.159481670310496,8.37960647418121,-1.50837342692741,0.159390343225779,0.325093175292183,-5.53784256445869,"Non-Significant"
"Sumo2",-0.213357355938532,7.04625873104449,-1.43044582064168,0.180138135312865,0.351354644113513,-5.53899159713339,"Non-Significant"
"Cyth2",0.192799833123198,7.56100822431448,1.45982639657432,0.17206048247219,0.34163136550864,-5.54200518983948,"Non-Significant"
"Cops8",0.158081372402913,7.19115608280486,1.4270926049999,0.181080147426546,0.352010216640271,-5.54362471603499,"Non-Significant"
"Tyro3",0.123734829206473,9.72995870218703,1.51534569857522,0.157638210474807,0.322502007373212,-5.5449671848595,"Non-Significant"
"Kcnd2",-0.134602288961313,8.27556130157066,-1.49309472957783,0.163288598361091,0.330526731981105,-5.54755968757521,"Non-Significant"
"Hap1",0.528222182980197,8.15164373649908,1.47805631265426,0.167205193517451,0.335903822318239,-5.55118934344482,"Non-Significant"
"Mxi1",-0.168412379101245,7.03037023750675,-1.41918461982688,0.183318221094063,0.353893060751114,-5.55193956325587,"Non-Significant"
"Gpr85",-0.164807852752683,7.35928043824726,-1.4437565607739,0.176439591656754,0.34749883415567,-5.55344271125244,"Non-Significant"
"Ephx4",-0.162084695025967,6.92213157804584,-1.41303130210336,0.185075806235428,0.355802590881892,-5.55375551809423,"Non-Significant"
"Pnmal1",0.162658289095798,8.09447859057484,1.47692065010137,0.167504204064792,0.335903822318239,-5.55489197543542,"Non-Significant"
"Gnptab",0.234082215216072,7.3863042607837,1.43511304339425,0.178833886661771,0.350444058001996,-5.55550587717439,"Non-Significant"
"Bmpr2",-0.198879195336243,9.25944657865991,-1.5101977130399,0.158930286423689,0.324649357011929,-5.55589215358303,"Non-Significant"
"Ppp2r2c",0.131002183570246,11.0445062695135,1.48283848455539,0.165951093457712,0.334651376716681,-5.5573699902733,"Non-Significant"
"Dusp6",0.222506096353688,7.59166058601093,1.4497229770346,0.174802783636981,0.345732536617308,-5.55917776934175,"Non-Significant"
"Clcn7",0.118427451009588,6.64388151149736,1.36028429334655,0.200730894819705,0.374303681496963,-5.56130932832679,"Non-Significant"
"Fxyd6",0.198383233790865,7.81314418451264,1.45931440125582,0.172198563363314,0.34163136550864,-5.56176205873534,"Non-Significant"
"Tm2d2",-0.191530946502207,7.33476132242466,-1.43627158226364,0.178511376436204,0.350222319484361,-5.56280046487298,"Non-Significant"
"St6galnac6",0.12646660833764,7.68313177987131,1.44868696357908,0.175086071194109,0.346037268382157,-5.56368468020992,"Non-Significant"
"Irf2bpl",0.180639981277913,7.18740838892496,1.41060094304682,0.185773896001522,0.356888445833626,-5.56427903888119,"Non-Significant"
"Add3",0.129480627465671,7.68897083077534,1.45034338622137,0.17463332550682,0.345652657581126,-5.56478986505857,"Non-Significant"
"Slc35e1",0.16318216709296,7.57895462500165,1.44363022924875,0.176474389265015,0.34749883415567,-5.56526857580164,"Non-Significant"
"Ric8a",0.114211075045,7.22613588253749,1.41435638108572,0.184696125931545,0.355327748020602,-5.56553696602854,"Non-Significant"
"Abhd12",0.131736704090782,9.16773474641657,1.49878798730135,0.161826529184044,0.328526609928584,-5.56840516200889,"Non-Significant"
"Bcl11b",0.163101824504402,8.47885135058023,1.4850708974836,0.165368417997083,0.333727673998635,-5.56887109822439,"Non-Significant"
"Nsg2",0.206346648381833,10.4247766740762,1.48928678536153,0.16427282284219,0.332017071374631,-5.56945068500999,"Non-Significant"
"Cuedc2",-0.271075689036979,7.70249180853332,-1.44596754410659,0.175831525859997,0.347041819969098,-5.57114429370931,"Non-Significant"
"Miga2",0.11463550252339,7.34883761356433,1.4179118005745,0.183680619786154,0.354137292863441,-5.57222864756111,"Non-Significant"
"Mef2c",-0.181381272919568,10.0468277803534,-1.49452773226511,0.162919528786577,0.330029121097165,-5.57322191494554,"Non-Significant"
"Bex3",-0.299712541357069,7.12841046278879,-1.40822563352298,0.186458314482751,0.357178373522753,-5.57323945151666,"Non-Significant"
"Zcchc24",0.16829916206362,6.90077109410505,1.3795304553666,0.194895233038259,0.367814964113078,-5.57430358587976,"Non-Significant"
"Zswim8",0.130335423778391,8.01893716993457,1.46008391337103,0.171991067991392,0.34163136550864,-5.57636103157703,"Non-Significant"
