"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Threshold"
"Kat6a",-0.22907621685974,7.4916745240944,-1.5238471311526,0.155524304075705,0.359736679241621,-5.18530013077397,"Non-Significant"
"Slc6a6",0.124839568860235,7.61460413741184,1.52623793245125,0.154934254404622,0.359573816949694,-5.18531641857151,"Non-Significant"
"Usp5",0.136001324377204,9.13689268726494,1.57748347344797,0.142745303386528,0.342537564936489,-5.18769400616099,"Non-Significant"
"Agtpbp1",-0.130409706468466,9.73574283537602,-1.58101403281332,0.141937207900456,0.341209912708637,-5.18824600814372,"Non-Significant"
"Psmb1",-0.290187104503135,8.22978072426766,-1.55402087184432,0.148218305625381,0.350025240268758,-5.19118136250353,"Non-Significant"
"Senp3",0.133847286619575,7.25507989909358,1.48409234219266,0.165623611674688,0.371474063705875,-5.19199192673677,"Non-Significant"
"Ppt1",0.167783089133982,6.70700835560054,1.43965751963381,0.17757163410877,0.383957248659892,-5.19224753601151,"Non-Significant"
"Serp2",-0.183338736897693,6.72057695312285,-1.45238568373185,0.174076480074886,0.381799192170799,-5.1924561405965,"Non-Significant"
"Mapk4",-0.117818805607147,8.81792800492316,-1.57033623377565,0.144393519686542,0.345563758463414,-5.19287490406721,"Non-Significant"
"Uba1",0.113101683060588,9.68162973954117,1.57488991497256,0.143341491333018,0.343660263016851,-5.19465628052089,"Non-Significant"
"Gm15772",-0.29056388407418,6.90367146327897,-1.47817979626521,0.167172708847909,0.372465630599704,-5.19586733093239,"Non-Significant"
"Gabrb1",-0.198099572593345,7.77504129890808,-1.52618602594048,0.154947044346507,0.359573816949694,-5.19597879055831,"Non-Significant"
"Mbnl2",0.181498325262137,8.21019595473072,1.53199117513094,0.153522283598674,0.358129508255443,-5.20094984751025,"Non-Significant"
"Kat5",0.145942821957425,6.91256980053004,1.44571248979152,0.175901580113076,0.382170430768947,-5.20154210145311,"Non-Significant"
"Sdf2",-0.252725275912476,6.83790728655971,-1.454140753107,0.173599156435607,0.381376981898734,-5.20240935288852,"Non-Significant"
"Erp29",-0.280290607902441,7.40056578914473,-1.50615854280413,0.159950444195834,0.364500808163614,-5.20258327233822,"Non-Significant"
"X4933431E20Rik",0.125855122607873,7.9013380851836,1.52348873642924,0.155612923071252,0.359736679241621,-5.20295272773909,"Non-Significant"
"Usp11",0.192225448887115,8.03500735010009,1.52318170442542,0.155688876490306,0.359736679241621,-5.20490403971969,"Non-Significant"
"Unc79",-0.167783081242717,7.95554830803458,-1.51990768104164,0.15650079657131,0.360679116366582,-5.20557049570483,"Non-Significant"
"Gnai1",0.130041472623059,8.84069018841563,1.55808874633752,0.147256516964122,0.349603681232197,-5.20868320503444,"Non-Significant"
"Faim2",0.198775704833507,9.01694014242125,1.55959697845847,0.146901300621068,0.349379825100552,-5.21078054831898,"Non-Significant"
"Inppl1",-0.123811769610324,6.96295934154478,-1.44519030939586,0.176045078236415,0.382170430768947,-5.21411966666261,"Non-Significant"
"Wdr48",0.116160449873252,7.12691283389298,1.46098661512048,0.171747930229625,0.38006744558893,-5.2150703722008,"Non-Significant"
"Mtus2",-0.153710645859546,6.86110963324922,-1.440698743143,0.177283494680124,0.383803717666429,-5.2157867870787,"Non-Significant"
"Sh3rf1",0.159216850506589,6.85503490742362,1.42811035670092,0.180793793195631,0.387332622542319,-5.21689199273578,"Non-Significant"
"Pacs2",-0.246877509875532,8.29192018231296,-1.53077259700929,0.153820416059478,0.358200934093289,-5.21805418141968,"Non-Significant"
"Brinp3",-0.136043732362317,7.44128739620635,-1.49420751735316,0.163001937872196,0.367440395304497,-5.22036429720957,"Non-Significant"
"Dock10",-0.16241449694578,7.60329162567456,-1.49534851039379,0.162708460352099,0.367226275641261,-5.22038823786963,"Non-Significant"
"Chrm3",-0.140397430724017,8.03981098987454,-1.51809995317105,0.156950657145576,0.361094381302279,-5.22058171841406,"Non-Significant"
"Gng7",0.164975065038293,8.2150996931196,1.51537159102649,0.157631734779177,0.362039267357321,-5.22124271297848,"Non-Significant"
"Vat1l",0.248256870092039,6.89207722262891,1.42174026842772,0.182592395335433,0.389627438014573,-5.22259348305211,"Non-Significant"
"Vps33a",0.109632770215025,7.92908773964571,1.50847906558981,0.159363671527304,0.364500808163614,-5.22304424582546,"Non-Significant"
"Cnnm1",0.163408876777806,7.30901888557898,1.46608580063738,0.170379987884691,0.378026186872578,-5.22405424011795,"Non-Significant"
"Unc5a",0.236438503572041,7.2041328166593,1.44821430341927,0.17521544495198,0.382170430768947,-5.22617434403681,"Non-Significant"
"Arvcf",-0.188428446957875,6.98904166649518,-1.436771634401,0.178372325897182,0.384606351652701,-5.22620768644046,"Non-Significant"
"Pcnx2",-0.133690867121512,8.6367154265527,-1.53841350758851,0.151959275773351,0.355953517172809,-5.22835188720814,"Non-Significant"
"Spry2",0.144460708590641,7.05094861984296,1.43940648855199,0.177641161721287,0.383957248659892,-5.23003088318657,"Non-Significant"
"Akt2",-0.139784835098185,8.3849697492695,-1.52145623381446,0.156116318636079,0.360316711612994,-5.23011726020819,"Non-Significant"
"Ubxn6",0.155599418095587,7.76425038260946,1.4965082282755,0.162410631758972,0.367218011102401,-5.23065515388767,"Non-Significant"
"Fkbp15",-0.143894219108739,7.04936202903124,-1.45006475858018,0.17470941238235,0.382170430768947,-5.23123184328903,"Non-Significant"
"Slc4a3",0.13587182786554,8.69137967913691,1.53329015300988,0.153205031835563,0.357701024634384,-5.23162822106548,"Non-Significant"
"Rpsa",-0.166146806077831,9.37408866986073,-1.54628795033089,0.150061709914949,0.352822878974745,-5.23459272698804,"Non-Significant"
"Fam49a",0.145311871822864,8.66786131875169,1.53002525473823,0.154003505632155,0.358315715102442,-5.23535999118369,"Non-Significant"
"Marf1",-0.187777593823606,9.71167905301339,-1.54481354847803,0.150415435109515,0.353034649626012,-5.23742324858289,"Non-Significant"
"Sema5a",-0.161462512131256,6.99457540262988,-1.43827690980108,0.177954304729742,0.384323893601814,-5.23754469197656,"Non-Significant"
"Spast",-0.123399203820084,7.70614914698304,-1.48850029050022,0.164476738008029,0.3692109843969,-5.23760434877473,"Non-Significant"
"Gspt1",-0.157051719158774,7.08286788561071,-1.44092037268261,0.17722221400122,0.383803717666429,-5.24061508763848,"Non-Significant"
"Rab12",0.156319010501825,7.5675444153334,1.48020702516425,0.166640180018336,0.37216692859408,-5.24103157840502,"Non-Significant"
"Dctn4",0.130031259034856,7.01046048272539,1.42539997695467,0.181557233675293,0.388036928796836,-5.24212052770635,"Non-Significant"
"Rhoa",0.126830254436876,7.15165987365542,1.44696553686265,0.175557640821156,0.382170430768947,-5.24340817066507,"Non-Significant"
"Pikfyve",-0.169793999043311,8.30659997912005,-1.50918195863679,0.159186302641037,0.364500808163614,-5.24453096059166,"Non-Significant"
"Atmin",-0.161889485663364,8.37960647418121,-1.51432970435755,0.157892491610333,0.362327414338021,-5.24503616289756,"Non-Significant"
"Vps50",-0.168782232382194,8.27065750742271,-1.50791997219768,0.159504875365837,0.364500808163614,-5.24621203060857,"Non-Significant"
"Tmem57",-0.113903764525539,7.21682389465698,-1.45474777374099,0.173434325317499,0.381327687356538,-5.24887692271463,"Non-Significant"
"Tiam1",0.24465221222575,8.3821482092175,1.50213089719563,0.160973299855922,0.364500808163614,-5.25075777367284,"Non-Significant"
"Rbck1",0.165816639323864,7.82750100537863,1.48246974928295,0.166047504987568,0.372113153436574,-5.25157889869131,"Non-Significant"
"Eid1",-0.226496873938389,8.51768759753088,-1.52108264192973,0.156209000068217,0.360316711612994,-5.25225038919484,"Non-Significant"
"Vps18",-0.121157282303189,7.65250999503715,-1.4727539629917,0.168605178244354,0.375020487822575,-5.25290410580858,"Non-Significant"
"Ppa1",-0.23227616682779,7.60068502372752,-1.47462272052482,0.168110629056117,0.37423130890464,-5.25521647522075,"Non-Significant"
"Fam53b",-0.143658430674692,6.83522497191977,-1.39899010209237,0.189139616731657,0.396946091465205,-5.25531143488659,"Non-Significant"
"Eif3d",0.144294798462191,7.1785091821736,1.428387414853,0.180715906558288,0.387332622542319,-5.25570243699446,"Non-Significant"
"Nlgn2",0.187478481077726,9.19161988855404,1.52709020835001,0.154724381224025,0.359573816949694,-5.25578393274066,"Non-Significant"
"Usp9x",-0.176248461453882,10.7244224467509,-1.51628029172217,0.157404614274986,0.361827945947136,-5.25822476194642,"Non-Significant"
"Cyp51",-0.137909035133164,7.34833854451422,-1.45151245457931,0.174314386512896,0.382008123634644,-5.25981598137585,"Non-Significant"
"Eps15",-0.149018229760884,9.14336456662927,-1.52406020470175,0.155471638808844,0.359736679241621,-5.26076170832136,"Non-Significant"
"Zdhhc7",0.139358787490124,7.04048302634524,1.41420146871679,0.184740479696395,0.392024567850194,-5.26096789204117,"Non-Significant"
"Akap6",-0.149540851448421,10.1573689128136,-1.52340537239169,0.155633542456519,0.359736679241621,-5.26157835457141,"Non-Significant"
"Spns1",0.158453077191059,6.90281618827985,1.39125293087971,0.19141075987784,0.399007688592507,-5.26446698965625,"Non-Significant"
"Aar2",0.124915310553249,6.77571594017478,1.37899863873183,0.195054563205095,0.402741804366418,-5.2654001032597,"Non-Significant"
"Nars",-0.161841607314397,8.55595939679194,-1.50752542122409,0.159604587446308,0.364500808163614,-5.26552038402094,"Non-Significant"
"Acvr2a",0.168363110206468,7.22845912829971,1.421152427607,0.182759131902565,0.389672735059769,-5.27393986501402,"Non-Significant"
"Cops8",0.158661410192242,7.19115608280486,1.41624394395289,0.184156408573781,0.391405446159195,-5.27530741262905,"Non-Significant"
"Abcf1",-0.126781686432494,7.05459205385416,-1.40104753566935,0.188539505504059,0.396629061853787,-5.27571219187903,"Non-Significant"
"Trim8",0.14305754540139,8.28876436233429,1.48033905191957,0.166605548582014,0.37216692859408,-5.27637313002921,"Non-Significant"
"X1700094D03Rik",-0.164416918226935,6.98685717235005,-1.40618096618412,0.187049160362012,0.394734161898714,-5.27966703284697,"Non-Significant"
"Astn1",0.180269863914203,8.79708384072886,1.50195794895119,0.161017347295577,0.364500808163614,-5.28100684369752,"Non-Significant"
"D430019H16Rik",0.134527252724947,9.01051601284145,1.50642798374352,0.159882217422814,0.364500808163614,-5.28196830035517,"Non-Significant"
"Fau",-0.219714349987825,7.93197809618876,-1.46628088320758,0.170327838816428,0.378026186872578,-5.28412353390391,"Non-Significant"
"Ndfip1",0.153038096583796,8.66086425645623,1.49619154505441,0.162491913053153,0.367218011102401,-5.2844425398516,"Non-Significant"
"Nck2",0.158331501137372,6.90889961851764,1.37481331451613,0.196312270096383,0.404403112199145,-5.28493288003756,"Non-Significant"
"Mmd2",0.140499933453867,8.97194191707012,1.50269865804791,0.160828772160532,0.364500808163614,-5.28526913105564,"Non-Significant"
"Fam155a",0.121947700306606,8.43618555688569,1.47972617978894,0.166766360833792,0.37216692859408,-5.28877184943052,"Non-Significant"
"Paip2b",-0.155689411901307,7.24692115440401,-1.42681882488199,0.181157243512607,0.387491292433515,-5.28919327948175,"Non-Significant"
"Hcfc1",-0.193842866055539,8.01885219868931,-1.45801043603813,0.172550658387396,0.380634813147815,-5.28972026171058,"Non-Significant"
"Rnf139",-0.149390057116046,7.31856915609772,-1.42705819540777,0.181089835593776,0.387491292433515,-5.28972767823022,"Non-Significant"
"Arhgap39",-0.16636540409694,7.02161085995134,-1.38709064367629,0.192641969199802,0.400850966213729,-5.29263936655901,"Non-Significant"
"Edem3",-0.11741915876775,7.64447112356487,-1.44446833256816,0.176243645257524,0.382170430768947,-5.29352433715792,"Non-Significant"
"Ndn",0.498630718684896,7.92061849234593,1.45014585850094,0.174687262930437,0.382170430768947,-5.29412797738759,"Non-Significant"
"Bend6",0.141514142955216,7.24972208674076,1.41339456738076,0.184971652974523,0.392204344153422,-5.29443275372521,"Non-Significant"
"Plxna2",-0.177032941699348,8.9512957374955,-1.49201449877167,0.163567285857346,0.36809511892939,-5.30016205508961,"Non-Significant"
"Wrb",0.128244791213545,7.29364862840431,1.40494029686134,0.187408442660345,0.394896290358071,-5.30093623720542,"Non-Significant"
"Pnmal2",0.189908359822256,9.41937852771552,1.49323229087847,0.163253138355556,0.367697144252464,-5.30162248181611,"Non-Significant"
"Pomgnt1",0.142934404012658,7.54365202614701,1.4304622964533,0.180133517050363,0.38705352017575,-5.30326174697006,"Non-Significant"
"Pak1",0.154513726814951,9.65601922756818,1.49103262506569,0.163820952387979,0.368356431985734,-5.30580104258594,"Non-Significant"
"Lrfn4",0.15407006867642,7.36601736338593,1.40663340974245,0.18691828259879,0.394734161898714,-5.30618531748461,"Non-Significant"
"Tspyl2",0.128861202209308,6.8142695808618,1.35462247017257,0.202475040288984,0.412673204042051,-5.30687529846247,"Non-Significant"
"Inf2",-0.136949564300082,8.15365653687742,-1.45254950869832,0.174031877649671,0.381799192170799,-5.30745516680597,"Non-Significant"
"Pcdh17",-0.19274874464309,8.31206294706033,-1.45691679823651,0.172846433657646,0.380660155703269,-5.30881475501089,"Non-Significant"
"Dbn1",0.139890293772751,8.46665718793752,1.45968244044193,0.172099296710922,0.380265607749051,-5.31028640298731,"Non-Significant"
"Phc2",0.117308145457773,7.15258055052279,1.38595461615348,0.192979156804219,0.401196014603023,-5.31107199962661,"Non-Significant"
"Swi5",-0.322721106241434,6.92445448069394,-1.3855229273189,0.193107417036332,0.401196014603023,-5.31234206949905,"Non-Significant"
"Mtmr3",-0.10728891329841,8.82905308681694,-1.4801039594846,0.166667219067579,0.37216692859408,-5.3129457404075,"Non-Significant"
"Tbc1d20",0.116804176917555,7.37620736283237,1.4048972960872,0.187420905543356,0.394896290358071,-5.31391355857498,"Non-Significant"
"Cbln2",-0.195674736253116,7.16796459897701,-1.38408148692187,0.193536204025942,0.401463946073952,-5.31437387493334,"Non-Significant"
"Tbc1d9",0.172274335572546,8.21679683409533,1.44566393033151,0.175914920336903,0.382170430768947,-5.31447883889348,"Non-Significant"
"Clec2l",0.178071311088817,6.77421890804875,1.34542957166838,0.205333718333857,0.41689438794395,-5.31517704452944,"Non-Significant"
"Syt13",0.132598107128578,9.06655144700215,1.47815825648863,0.167178374899494,0.372465630599704,-5.31790982310458,"Non-Significant"
"Tnfrsf19",0.123047364370295,7.20740064591771,1.3798539506028,0.194798368331766,0.402523171599128,-5.32643042316562,"Non-Significant"
"Ip6k1",0.119841187042509,9.03064787571742,1.47157415088587,0.168918044298013,0.375404583095502,-5.32678919802213,"Non-Significant"
"Setd5",-0.180461259487739,8.46836024620399,-1.45867331487866,0.172371592136097,0.380553275960814,-5.32831778060523,"Non-Significant"
"Ppargc1a",-0.178367303064304,6.99221027446297,-1.37431256459602,0.196463199765156,0.404403112199145,-5.32916399353192,"Non-Significant"
"Tmed2",-0.140109413539437,7.69005902525448,-1.41944366618011,0.183244539022576,0.390396877885806,-5.33031694906495,"Non-Significant"
"BC005537",0.213632279732042,8.37222756610849,1.44496569420465,0.176106834327262,0.382170430768947,-5.33132226212661,"Non-Significant"
"L1cam",0.188627676529575,7.85016243348677,1.41891778681498,0.183394144106113,0.390405022190914,-5.33257084267413,"Non-Significant"
"Rrp7a",0.137635749247164,7.61980023273069,1.40765097300348,0.18662421480992,0.394459074396973,-5.33284329824742,"Non-Significant"
"Ctnnbip1",0.167744920289449,6.63660538804749,1.31354742590043,0.215507629362004,0.430323901036867,-5.33435120596413,"Non-Significant"
"Cog3",-0.115666611915978,7.17421017034289,-1.37687137573609,0.195692971060938,0.403437857198762,-5.33475236337076,"Non-Significant"
"Ppp1r15b",-0.172837547060833,7.46014935933393,-1.39780796613068,0.189485146432477,0.396946091465205,-5.33789534099746,"Non-Significant"
"Slc39a1",0.179659270116266,6.75761114820072,1.32663652698213,0.211281669843521,0.426063487832041,-5.34014629746871,"Non-Significant"
"Scg3",0.177177578636476,7.89754476142464,1.41493945404643,0.184529263737107,0.391886889998392,-5.34035554949,"Non-Significant"
"Map9",-0.141236073895983,7.7849899390173,-1.41630470752425,0.184139056350688,0.391405446159195,-5.34038280723135,"Non-Significant"
"Ext1",-0.130182182473328,7.33956033842175,-1.39232204431656,0.191095581126212,0.398872927713169,-5.34080982978965,"Non-Significant"
"Abhd8",0.15177601604392,9.32405384485192,1.46175828883654,0.171540316442072,0.38006744558893,-5.34203676745576,"Non-Significant"
"Ephx4",-0.15803337577866,6.92213157804584,-1.34119490954553,0.206661753472094,0.419272860453233,-5.3460917368505,"Non-Significant"
"Ajap1",-0.138746729499753,7.72165854708893,-1.40419345908545,0.187624997173772,0.395015520779372,-5.3484931415439,"Non-Significant"
"Phgdh",0.182167349753962,7.4618580973965,1.38473007969764,0.193343167911039,0.401374421446327,-5.34943587385075,"Non-Significant"
"Rgl1",0.138076241079496,8.63585936253042,1.43716323012606,0.178263498149277,0.384606351652701,-5.35124983207605,"Non-Significant"
"Zfyve1",-0.111691612294781,7.34047335560394,-1.37731734265343,0.195558988652082,0.403437857198762,-5.35277982802725,"Non-Significant"
"Alcam",0.10303510273466,8.78970940081923,1.44544617364644,0.175974752879167,0.382170430768947,-5.35310625518664,"Non-Significant"
"Vps39",-0.110236715493712,7.58019163763274,-1.39070210524501,0.191573315338502,0.399007688592507,-5.35349958887204,"Non-Significant"
"St3gal2",0.132575121774597,7.99225714547697,1.40848528359713,0.186383396101384,0.394261243885865,-5.3553950586778,"Non-Significant"
"Rpl4",0.125463589332714,9.00821731337359,1.44896088039072,0.175011133455568,0.382170430768947,-5.35644053348847,"Non-Significant"
"Hip1",-0.13920048992229,7.3478942777952,-1.36936270617417,0.19796033611966,0.406271507380543,-5.35865665955906,"Non-Significant"
"Mapk10",0.106010385566837,8.98597882119122,1.44720157567697,0.175492916311645,0.382170430768947,-5.35881553496444,"Non-Significant"
"Fam20b",-0.105691233706244,8.44913423220898,-1.43003157336911,0.180254284076956,0.38705352017575,-5.35955690413731,"Non-Significant"
"Hmgxb3",-0.126882102488748,7.9227427345386,-1.39966179015017,0.188943522994719,0.396855493788123,-5.35986621229839,"Non-Significant"
"Pias2",-0.134419526067881,6.87492808473745,-1.32688765235075,0.211201262825619,0.426063487832041,-5.36073508983108,"Non-Significant"
"Fscn1",0.139330423594126,8.01192000897668,1.39966781899277,0.188941763697567,0.396855493788123,-5.36130326460799,"Non-Significant"
"Adra2c",-0.140135458722726,7.84813541335317,-1.39692986972213,0.18974215038591,0.396946091465205,-5.36177143155427,"Non-Significant"
"Maf1",0.148662508922428,7.77854461775178,1.39058758048447,0.191607127531727,0.399007688592507,-5.3665184537976,"Non-Significant"
"Vti1b",-0.213581408390194,8.59466473140874,-1.43332904914315,0.179331474137515,0.386072370943051,-5.36719050265038,"Non-Significant"
"Ap3b2",0.106766522856008,8.02352750372793,1.39626226672973,0.189937742151885,0.396946091465205,-5.36769707654147,"Non-Significant"
"Dyrk1a",-0.110570271072275,8.71390544688141,-1.43329649963202,0.179340563649423,0.386072370943051,-5.3703416664289,"Non-Significant"
"Fam160a2",-0.15708868286472,8.07758493616103,-1.39596724456603,0.190024230492305,0.396946091465205,-5.37361102163028,"Non-Significant"
"Zfyve9",-0.122691494408704,8.68875179624595,-1.42960321501204,0.180374456004233,0.38705352017575,-5.37407379590792,"Non-Significant"
"Rps15",0.178789558249948,7.3199539193972,1.35153035900211,0.203432875205325,0.41429143711016,-5.37804181225771,"Non-Significant"
"Polr1d",-0.170351445820405,6.75255175619511,-1.29876861908368,0.220362222909331,0.435520319521173,-5.38100303937898,"Non-Significant"
"Nek9",-0.16098846221236,7.05845567071521,-1.32682773559644,0.211220445087479,0.426063487832041,-5.38302418768911,"Non-Significant"
"Arl1",-0.198903539086219,7.36816297811535,-1.36605114695545,0.198967249666037,0.407677348588865,-5.38316566443684,"Non-Significant"
"Chp1",0.121830953422075,7.91381471925132,1.38071388740568,0.194541071603398,0.402301922589884,-5.38356936789143,"Non-Significant"
"Cd200",0.182621128165339,7.66388550025157,1.37066418204311,0.197565772727738,0.406048456918558,-5.3840470740409,"Non-Significant"
"Syt11",0.108944755035978,10.4457685619477,1.42424957936365,0.181882092131262,0.388421246194194,-5.384090126945,"Non-Significant"
"Clcn6",0.115336437606157,7.30766206115207,1.3392512928482,0.207273666353241,0.419878122915263,-5.38448839315664,"Non-Significant"
"Oaz1",-0.217455491489853,9.35595219605995,-1.43095208101349,0.179996273436095,0.38705352017575,-5.38559996243878,"Non-Significant"
"Ep300",-0.199503733898983,8.06863065716533,-1.38282659489761,0.19391014636017,0.401617457039857,-5.3896532269339,"Non-Significant"
"Emc7",-0.12364826873809,7.65069221038036,-1.37078179864759,0.197530147670842,0.406048456918558,-5.38995936942003,"Non-Significant"
"Arhgap32",-0.150182787948685,10.7203850267291,-1.4109262595069,0.185680324632208,0.393084513332057,-5.39338571773168,"Non-Significant"
"Fam20c",0.170294388614073,6.82277087333974,1.27382858389624,0.22875683568684,0.447216506867451,-5.39618572024611,"Non-Significant"
"Gtpbp1",0.106804913698838,6.76180391488205,1.26608669251374,0.231414877240644,0.45038447765294,-5.39623754833103,"Non-Significant"
"Hs2st1",-0.118932648157683,7.44425284077767,-1.34872175949597,0.204306140884869,0.415437999460651,-5.39746601637196,"Non-Significant"
"Chmp1a",0.175607427294176,8.21157088902189,1.38180977595101,0.194213588733188,0.401935077764665,-5.39763726032879,"Non-Significant"
"Rps6ka3",-0.153559454232874,6.97762397051595,-1.30288961481046,0.218999635037017,0.433146988647808,-5.40131043342466,"Non-Significant"
"Snrpd2",-0.302081093633868,7.45517204830386,-1.35459296084836,0.202484163596436,0.412673204042051,-5.40164021780373,"Non-Significant"
"Tmem167b",-0.131260753716788,7.21801983118977,-1.32756682019488,0.210983928518523,0.426063487832041,-5.40323025822683,"Non-Significant"
"Bsdc1",0.158898180108192,7.22593513668251,1.31686023333336,0.214431545877453,0.430323901036867,-5.40560971216307,"Non-Significant"
"Nrcam",0.168372189902916,9.56753306741505,1.41168563546411,0.185462058369719,0.392933063539642,-5.40741309275098,"Non-Significant"
"Mbd3",0.223242273708025,6.46661595712974,1.24632352744422,0.238313549593183,0.458150528220061,-5.40812566049993,"Non-Significant"
"Rpl29",0.166799752417272,6.76226310421444,1.26267436878068,0.232594347859026,0.451530906007823,-5.40967966914143,"Non-Significant"
"Sun1",-0.102883430125377,8.02973114780121,-1.36880563850548,0.198129420701639,0.406271507380543,-5.41033492948564,"Non-Significant"
"Mn1",-0.163808291704581,7.92762667323543,-1.35582878525,0.202102379477474,0.412673204042051,-5.41313026125937,"Non-Significant"
"Lin7b",-0.255099896957024,6.74840346903435,-1.27824138124099,0.227252889919116,0.445709190998366,-5.41570659753278,"Non-Significant"
"P4htm",0.170519411172744,7.10694066816862,1.29249118154371,0.222451130786534,0.438354766921514,-5.41989996268098,"Non-Significant"
"Zdhhc3",0.108955164949139,7.50320154514663,1.3299411123908,0.210225600378662,0.425536022535191,-5.42111440212788,"Non-Significant"
"Susd4",0.137735458862429,7.25981510329482,1.30555435702343,0.218122224930495,0.432914476068994,-5.4216871290809,"Non-Significant"
"X2010300C02Rik",0.169314043144858,9.23571351804835,1.39776212091982,0.189498557317529,0.396946091465205,-5.42281215092964,"Non-Significant"
"Ergic3",0.181849739434526,6.87177686548486,1.26243184521415,0.23267836082554,0.451530906007823,-5.42559671274581,"Non-Significant"
"Prkcsh",0.161433531105388,6.98151549365245,1.25841267982109,0.234074219519531,0.453582315393128,-5.42637112762657,"Non-Significant"
"AU040320",0.159682548088606,6.90442621773185,1.25306818788929,0.235940825446835,0.455551211641401,-5.4272368888146,"Non-Significant"
"Senp2",0.162768537542554,7.30245694528889,1.30520998528608,0.218235452835378,0.432914476068994,-5.42725775987296,"Non-Significant"
"Pde10a",-0.152624988837369,9.68232444456524,-1.39666527607288,0.189819649793101,0.396946091465205,-5.42932739104991,"Non-Significant"
"Pds5b",-0.200707743186031,8.47829919256251,-1.36911714385122,0.198034855873931,0.406271507380543,-5.4370169542372,"Non-Significant"
"Cipc",0.104601215631544,7.50045505036289,1.3228363556541,0.212501513951981,0.427878988243162,-5.43715244766099,"Non-Significant"
"Ckb",0.136847733572788,11.8111861979147,1.34596580652799,0.205166054326099,0.41687002540614,-5.43986398551984,"Non-Significant"
"D430041D05Rik",-0.186246078525549,9.70560188576758,-1.38299841414286,0.193858910677498,0.401617457039857,-5.44656936906897,"Non-Significant"
"Mtmr4",-0.11168707588096,8.43070261376472,-1.35598911566745,0.202052892305632,0.412673204042051,-5.44677797541207,"Non-Significant"
"Map3k7",-0.124143774416005,7.15550381454527,-1.28295313141456,0.225655930713106,0.443584337052442,-5.4479069930678,"Non-Significant"
"Strip1",0.12306355030682,7.55841106200919,1.30322907775838,0.21888770105113,0.433146988647808,-5.45121637422519,"Non-Significant"
"Zcchc17",-0.196984219998803,7.61793794021087,-1.31671712280498,0.214477940438959,0.430323901036867,-5.45277313247165,"Non-Significant"
"Slc12a6",-0.142395656278166,7.66190192675057,-1.31317583561722,0.215628607200721,0.430323901036867,-5.45352045487838,"Non-Significant"
"Gdi2",0.113776712927397,8.25154684560067,1.33971671769723,0.207126999481678,0.419878122915263,-5.4539537061874,"Non-Significant"
"Mag",-0.183256084701647,8.7068188577594,-1.36531387129567,0.199192005270011,0.407825833419794,-5.45424930381933,"Non-Significant"
"Gabra3",0.107437086813749,7.28957292080493,1.28340837717252,0.2255021182578,0.443584337052442,-5.45429703641235,"Non-Significant"
"Slc32a1",0.230125865786849,6.79729161337061,1.22141923276832,0.247241185753686,0.467731802699642,-5.45491105469455,"Non-Significant"
"Exoc6b",-0.16131578363671,7.97522500767728,-1.3244455860461,0.211984249958347,0.427158631594021,-5.4561743885146,"Non-Significant"
"Cry2",0.111012269875006,7.69549232387526,1.31386970203392,0.215402751723335,0.430323901036867,-5.45676141133758,"Non-Significant"
"B4gat1",0.114348797536093,7.8961570120131,1.3158486043587,0.214759679605537,0.430323901036867,-5.46119571834772,"Non-Significant"
"Dcbld2",0.106227732071791,6.69470149069416,1.20465813044607,0.253398522875279,0.474889754792135,-5.46140017800327,"Non-Significant"
"Map6",0.125698746286701,7.94358014760453,1.31332133813956,0.215581229626128,0.430323901036867,-5.46445518738819,"Non-Significant"
"Cpsf2",0.100976810089215,7.10997025433378,1.24921981035466,0.237292316048109,0.457171814659595,-5.46510121023565,"Non-Significant"
"Zfp239",0.114505307112392,6.89394676209918,1.2284054535252,0.244710216031562,0.464494746238815,-5.46693614925014,"Non-Significant"
"Atp9a",0.111074273711791,10.5322922340135,1.35547944186391,0.20221024175003,0.412673204042051,-5.46822235961648,"Non-Significant"
"Asns",0.138298584069537,7.82934427069391,1.30412683517318,0.218591901465099,0.433146988647808,-5.46996895940162,"Non-Significant"
"Nlgn1",-0.0971819430132275,8.55541364404345,-1.34895695427933,0.204232893807573,0.415437999460651,-5.4706160781727,"Non-Significant"
"Bub3",0.130969350055897,6.94307135539924,1.22366805893448,0.246424210031926,0.467037533238143,-5.4713146513433,"Non-Significant"
"Vps53",0.120782645998646,6.81650719133323,1.20749710295947,0.252347117188937,0.474235494618928,-5.471344530878,"Non-Significant"
"Rpl22",-0.170842596580155,7.19268924615456,-1.26997313662857,0.230077426231494,0.449086987935817,-5.47178585102702,"Non-Significant"
"Plxnc1",0.242962346766534,7.57934752321736,1.27741137509674,0.227535153608553,0.445709190998366,-5.47324931401308,"Non-Significant"
"Eif3m",-0.190066950803107,7.19571507283723,-1.26926675492427,0.230320048455231,0.449233131655578,-5.47438965939743,"Non-Significant"
"Tshz1",-0.14524537155001,7.31692247335998,-1.27374575046493,0.228785143543095,0.447216506867451,-5.47569880088919,"Non-Significant"
"Scn4b",0.154432006723127,9.21983317094905,1.3551158714104,0.202322547470043,0.412673204042051,-5.47610671066581,"Non-Significant"
"Lrrn3",0.127589345865583,7.66783148444239,1.28936119051453,0.223498698979098,0.44009523225443,-5.47810620652045,"Non-Significant"
