"","SAL_WT1","SAL_WT2","SAL_WT3","SAL_KO1","SAL_KO2","SAL_KO3","RO_WT1","RO_WT2","RO_WT3","RO_KO2","RO_RAP_WT1","RO_RAP_WT2","RO_RAP_WT3","RO_RAP_KO1","RO_RAP_KO2","RO_RAP_KO3"
"Hibadh",657.586390882787,591.841999344024,666.24311884561,533.079599607331,558.762737668194,437.969006932683,651.660625340057,597.914500687184,750.910367527796,514.826782143644,583.96542936524,632.778507955451,694.856886747697,355.079374560993,281.124759958036,311.056375727457
"Tax1bp1",2689.09544484826,2411.05549872043,2792.53808162239,2452.68183374352,2802.85028248115,2196.81272341007,2855.10173643971,2819.89406405172,3028.49429551399,3370.72399930534,2595.06148306589,2664.50462322008,2548.73228947635,1421.71728552871,1261.67123253894,1446.12372110668
"Jazf1",151.512851817821,248.112035936701,185.00035786457,235.9215640342,140.06720917289,168.219914026417,187.434159796806,168.668448673581,127.814530643029,306.113221815139,202.212583096043,180.242658624941,245.936385638517,155.376388605533,163.772123611917,146.431674736178
"Creb5",35.0437888558225,62.6462283428215,57.4347516246215,61.2364715389316,99.4025355420506,49.7692053332595,54.4866743595365,77.7692847177587,58.581659878055,104.356780164252,37.9914550059233,34.7256498268235,37.4100417590984,41.5270227804578,43.2900836299016,23.961546775011
"Tril",957.519995501738,1427.67457223377,853.661782041743,622.678226385347,676.238461490617,802.279589972143,954.60653477908,940.301351587446,950.620571657529,497.433985449602,1125.03728049799,964.601384078432,1168.71741569628,520.254274159668,730.715748981833,491.65544123541
"Chn2",812.191341717298,921.558990622031,993.923491272398,656.841731559698,3164.31404808861,597.230463999114,808.582247495522,945.351305140548,1042.04346510358,601.790765613854,1177.1223397803,987.751817296314,1086.27676811604,463.796187008709,415.689116301585,391.371930658512
"Prr15",11.3376963945308,22.2558969112655,19.3464426525041,14.825672056794,27.1097824205593,12.9399933866475,23.9741367181961,17.1698420805441,21.3024217738382,0,27.5744431494604,17.6384253088627,31.867813350343,8.3987237084072,4.17253818119534,11.5370410398201
"Wipf3",702.93717646091,1256.22173676921,903.841617671676,877.293029099852,561.774935714922,980.453345065212,736.659837340934,830.21236412984,876.949696356339,1294.02407403673,1133.61599614448,841.132406916392,1026.00503417083,662.565981441013,797.476359880959,605.694654590555
"Scrn1",5870.8653330225,6349.52495953623,6300.28996505454,6285.44035764339,4903.8584200745,5915.56774591122,6043.66191995979,5776.13687403717,6418.242160276,6877.11181282421,6830.49595082301,6186.12647629271,6210.75971056142,3800.88907381584,4008.24449031077,4048.1702079338
"Fkbp14",191.710139034794,164.034203160809,174.722560205428,116.026998705344,171.695288663542,151.298384213109,159.101089129847,126.24883882753,146.454149695138,281.763306443481,165.446658896763,211.109902915451,198.134665613002,104.517450593512,86.5801672598032,86.5278077986507
"Plekha8",496.797242014895,601.733509082364,554.39649726082,436.390434019544,531.652955247634,511.627430825908,723.583035494645,625.18424987393,676.351891319362,970.518055527544,602.961156868202,536.318369547608,516.812799116433,304.68703231055,351.536341765707,329.249401982558
"Mturn",3476.54999443204,3724.97770896329,3167.37540801465,3768.94367461193,2983.58216528488,3080.71381012876,3162.4065798275,3009.77231764832,2928.19539299551,3315.06704988441,3269.71619212269,3133.57649627765,2828.61482411849,2247.1251877605,2317.32339238136,2042.05626404816
"Znrf2",773.024754172555,680.041294510891,688.612443162568,698.740369981072,638.585985906507,566.373556692493,542.687276620984,594.884528555323,665.700680432443,573.962290903386,699.165325189653,682.386579136628,674.766308765959,495.991294557603,424.555759936625,389.597001267771
"Nod1",150.482152145591,173.925712899149,163.235609880503,88.9540323407638,81.3293472616778,125.418397439814,191.793093745569,196.948188570947,174.857378726922,55.6569494209344,187.506213416331,155.438623034353,130.24236760575,67.1897896672576,92.8389745315962,68.7785138912352
"Ggct",126.776059684299,144.251183684128,161.421880881831,141.810776195421,182.237981827093,130.39531797314,207.049362566239,183.818309332884,171.306975097949,368.727289913691,131.131796310767,127.878583489255,148.947388485299,103.584259070355,99.0977818033892,90.5213989278192
"Gars",3106.52881210144,3437.29963407323,3209.69575131701,2680.22367009345,1932.32504697653,2187.85426645009,2606.64250136023,3096.63151876167,3057.78512545302,2274.97780758069,3581.00101700993,3717.29813384282,3456.96496996113,1384.85622036403,1460.90993069102,1717.68791789014
"Inmt",110.284864928618,15.6615570857054,54.4118699601678,32.2297218625956,21.0853863271016,11.9446092799823,28.333070666959,37.369656292949,56.8064580635685,17.392796694042,14.0936042763909,13.780019772549,9.00612116422738,15.3976601320799,10.4313454529883,13.755702778247
"Fam188b",212.324132479395,197.830194766805,182.582052533007,168.883742560001,153.622100383169,221.970655786337,185.254692822424,191.898235017846,158.880562396543,215.670679006121,249.395519151787,245.284351951373,192.592437204247,119.448514964014,106.399723620481,98.5085811861562
"Aqp1",38.1358878725127,39.5660389533609,145.098319893781,18.0486442430535,19.5792873037372,2.98615231999557,8.71786789752585,18.1798327911644,8.87600907243258,0,11.0297772597842,15.9848229361569,25.6328063904933,6.06574490051631,27.1214981777697,5.32478817222466
"X6430584L05Rik",70.087577711645,109.630899599938,120.915266578151,91.5324100897715,69.2805550747625,87.5938013865367,128.588551488506,100.999071062024,123.376526106813,125.228136197102,93.7531067081655,99.216142362353,84.5189832335185,47.126171919396,58.9371018093841,47.9230935500219
"Adcyap1r1",5089.5949814721,5508.74663177731,4700.5809882256,5480.98649995301,4010.74169921941,5063.51895060582,3994.96296404122,3932.90382715523,4748.66485375143,4247.32095268506,5791.85859219334,5037.42402805302,4769.78032428504,3557.32608627203,4094.82465757057,3221.05311184823
"Neurod6",508.134938409426,417.09199396668,691.030748494131,492.470150060461,313.268596859796,293.638311466231,509.995272005262,559.534853683615,477.529288096873,608.74788429147,432.612374744868,624.510496091922,640.127381211239,383.075120255684,210.191610877715,301.294264078379
"Ccdc129",93.7936701729367,103.036559774377,94.3139079309575,59.9472826644278,25.6036833971949,19.9076821333038,124.229617539743,116.148931721328,116.275718848867,34.785593388084,72.9190829952398,88.7433273352157,95.6034400510292,24.7295753636434,27.1214981777697,28.8426025995502
"Ppp1r17",17.5218944279112,9.89150973834023,7.85949232757979,10.3135109960306,287.664913462601,5.97230463999114,10.8973348719073,21.2098049230251,23.965224495568,24.3499153716588,15.3191350830336,14.331220563451,12.4700139196995,8.3987237084072,12.517614543586,7.09971756296621
"Pde1c",411.249169219799,346.202840841908,324.657490762334,266.862097022291,1387.11720051862,318.522914132861,503.456871082118,394.906367852515,537.886149789414,215.670679006121,485.310199430504,412.298191594667,378.949867448645,208.101709663867,233.140570874289,181.486530203324
"Lsm5",19.5832937723714,13.1886796511203,30.8333929774284,25.1391830528246,42.1707726542033,16.9215298133082,34.8714715901034,35.3496748717085,25.7404263100545,59.1355087597428,18.3829620996403,16.5360237270588,17.3194637773604,7.93212794682902,5.73723999914359,9.31837930139315
"Avl9",1962.45217592606,2348.40927037761,2148.05971076085,1843.54009054047,1643.15403449056,1507.0115374911,2480.2334168461,2387.61803990625,2507.4725629622,1885.37916163415,2550.32960862343,2457.25312584094,2499.54501234865,1073.17025162981,1156.83621073641,1127.52389546857
"Kbtbd2",2161.37721266646,2343.46351550844,2313.10904964002,2002.11032210444,1524.17221164478,1772.7790939707,2467.15661499981,2494.677055232,2530.55018655053,2167.14246807763,2494.56795692119,2532.21643340361,2527.94893294352,1115.16387017185,1090.07559983728,1244.66923525751
"Fkbp9",1761.4657398412,1116.91630795425,1354.85556200818,1120.30513194382,945.830186672845,1030.22255039847,1344.73112319336,1097.8599024442,1235.54046288261,866.161275363292,1198.56912889655,1363.67075669145,1143.77738785688,681.696407665718,584.155345367347,708.640559253565
"Nt5c3",1101.81794961395,905.073141058131,1038.66213990631,820.568718621684,792.208086289676,721.653477332262,1172.55323221723,1088.76998604862,1098.84992316715,800.068647925933,935.08000546837,965.703785660235,962.962186021236,465.662570055022,334.846189040926,463.700303331231
"Ppm1k",4221.74585745438,3348.27604642817,3988.3900680803,4974.335272273,3488.12533811196,3567.45663828804,4572.52171225231,4357.09992561573,3846.86233199228,4918.68290507508,3184.54180106102,3605.40437328973,3429.94660646844,2411.36689583602,2095.65730150536,2424.10981540528
"Herc6",245.306521990757,195.35731733222,270.850197135057,232.69859184794,234.951447644847,211.02143061302,287.689640618353,288.85734323739,245.865451306382,198.277882312079,188.731744222974,206.700296588235,189.821322999869,118.981919202435,122.568309072613,154.418856994515
"Pyurf",148.420752801131,146.724061118713,168.67679687652,116.671593142596,176.213585733635,93.5661060265278,233.202966258816,168.668448673581,138.465741529948,187.842204295654,153.191350830336,139.453800098196,166.959630813754,101.251280262465,86.0585999871538,96.7336517954146
"Lancl2",1654.27297392927,1906.58850206508,2061.60529515747,1685.61445341375,1090.41569291583,1279.06857706477,1560.49835365713,1678.60456105084,1586.1428212437,1718.40831337135,1680.81550131044,1721.40006998682,1802.60978994767,1003.64748315466,885.099661686061,1042.77101706066
"Vopp1",2028.41695494878,1905.76420958688,2102.71648579404,2176.15082016245,1581.40397453262,1500.04384874444,2218.69737992033,2063.41102179716,1978.46242224522,2518.47696129728,1957.17269820837,2200.39355728063,2322.19370326848,1279.40557824736,1076.5148507484,1323.65359314551
"Abcg2",482.367446603674,487.156854613256,591.880229900047,416.408006464735,414.177231425211,363.315198932794,608.071285852428,542.365011603071,552.087764305306,320.027459170373,493.276149673681,521.987148984157,456.541065171219,209.034901187024,227.403330875146,267.126873306604
"Herc3",5052.48979327182,5224.36572680003,5757.98499445153,5733.66751935575,4105.62593769136,4721.106817913,4986.62043738478,5383.2504876059,4939.49904880873,5110.00366870954,5347.60367478536,5265.06995469553,4948.5171904674,3013.74202403345,3152.35259589308,3333.76112816032
"Nap1l5",6112.04905632434,4564.10745176582,4840.84269745626,5674.36483112858,5670.46282296698,4168.66863871381,3990.60403009246,3978.35340913314,4984.76669507813,4789.97620953917,5094.53156321365,4783.87166423812,4666.55632017197,3715.03545368545,2534.81694507617,2984.10003818424
"Fam13a",238.091624285147,264.597885500601,222.484090503797,208.204003232368,313.268596859796,245.859874346302,204.869895591857,241.387779838238,179.295383263138,299.156103137523,177.70196696319,163.706634897882,213.37579373708,116.182344632966,166.379959975164,109.158157530605
"Tigd2",366.929083313906,362.688690405808,451.013944336502,315.851274253437,375.018656817736,252.827563092958,527.431007800314,451.465847647249,471.31608174617,337.420255864415,368.884772799449,385.289352840471,378.25708889755,207.635113902289,138.215327252096,182.373994898695
"Gprin3",710.152074166521,739.390352940932,776.276011431727,515.030955364277,490.988281616795,606.188920959101,823.838516316192,830.21236412984,889.376109057744,1022.69644560967,837.037540936955,657.582543546039,732.95970705789,421.335972705095,383.351945397322,360.310666320535
"Snca",6950.00788984739,3594.73949740848,5219.30748184587,6745.036191404,5277.37097786887,5016.73589759256,6058.91818878046,5076.21331157734,4816.12252270192,6164.00714836849,4585.32351305361,5730.83462300769,5610.12070676257,3581.12247011252,2660.51465778468,3749.09460559384
"Ccser1",746.226562694573,661.9068599906,699.494817154601,666.510648118477,965.409473976582,823.182656212112,799.864379597996,845.362224789143,895.589315408447,848.76847866925,756.765273101859,689.552189418353,702.477450809736,397.072993103029,460.543901749435,424.651856734916
"Grid2",522.564733820647,514.358506393692,435.294959681342,369.997206982597,1649.17843058402,493.710516905934,418.457659081241,489.845494650818,483.742494447575,441.777036028667,496.952742093609,395.210967076706,393.498217021627,293.022138271096,286.861999957179,232.072017839458
"Smarcad1",784.362450567086,792.145071545413,941.325350310902,861.822762605806,1311.8122493504,991.402570238529,1006.91374216424,1027.16055270079,1033.16745603115,1248.80280263222,918.535339578693,889.638076515765,841.033161028619,510.922358928105,540.865261737445,571.970996166465
"Hpgds",101.008567878547,71.7134456029667,95.523060596739,67.0378214741988,61.7500599579405,62.7091987199069,117.691216616599,112.108968878847,104.736907054704,146.099492229953,61.2765403321343,68.9000988627451,69.2778551094414,50.8589380120214,45.8979199931487,51.472952331505
"C130060K24Rik",13.399095738991,11.5400946947303,19.9510189853948,7.73513324702294,16.5670892570084,6.96768874665633,23.9741367181961,13.1298792380632,18.6396190521084,27.8284747104672,23.285085326211,13.2288189816471,18.0122423284548,16.7974474168144,8.86664363504009,5.76852051991005
"Ndnf",390.635175775198,383.296002360684,301.079013779595,430.589084084277,373.512557794372,425.029013546036,235.382433233198,286.837361816149,291.133097575788,493.955426110793,319.863540533741,356.626911713569,318.678133503431,298.621287410034,296.250210864869,186.811318375548
"Prdm5",215.416231496085,134.359673945788,144.49374356089,109.581054332825,164.16479354672,133.381470293135,161.280556104228,184.828300043504,194.384598686273,160.013729585186,140.323277360588,158.194626988863,136.4773745656,92.8525565540574,62.0665054452806,78.9843578879991
"Mad2l1",74.2103764005653,82.4292478195019,101.568823925646,57.3689049154201,45.1829707009321,69.6768874665633,87.1786789752585,96.9591082195433,105.624507961948,104.356780164252,91.9148104982015,90.3969297079216,92.1395472955571,34.061490595207,44.3332181752004,52.3604170268758
"Gm9794",1000.8093817354,539.087280739543,694.053630158584,672.311998053744,701.842144887812,508.641278505912,989.478006369184,794.862689258131,768.662385672661,1276.63127734268,547.199505165959,677.42577201851,608.259567860896,364.411289792557,248.266021781123,344.780034151547
"Gng12",251.490720024138,489.629732047841,427.435467353762,258.482369338017,298.207606626152,273.730629332927,385.765654465519,377.736525771971,332.850340216222,539.176697515302,378.076253849269,321.350061095843,360.93762512019,217.433624895431,234.705272692238,192.136106547773
"Gadd45a",78.3331750894856,101.387974817987,134.820522234638,110.870243207329,94.8842384719574,69.6768874665633,135.126952411651,139.378718065594,156.217759674813,118.271017519486,133.582857924053,132.839390607373,144.790717178733,50.8589380120214,51.6351599922923,68.3347815435498
"E230016M11Rik",102.039267550777,38.7417464751659,61.6667859548568,50.922960542901,143.079407219618,81.6214967465455,52.3072073851551,77.7692847177587,76.3336780229202,86.9639834702101,56.3744171055636,51.2616735538824,45.0306058211369,41.993618542036,35.9881418128098,33.2799260764041
"Serbp1",3850.69397545155,3708.49185939939,4339.64891748982,4639.14616490201,4411.36403943434,3880.00724778091,4912.51856025581,4927.74467711617,4773.51767915424,6522.29876026575,4038.73677329097,4012.19055697537,3920.43382064329,2347.44327649981,2610.44419961033,2716.97316487763
"Il12rb2",44.3200859058932,37.9174539969709,35.0654273076637,32.8743162998475,37.6524755841101,47.7784371199291,52.3072073851551,57.5694705053539,39.0544399187033,104.356780164252,34.9276279893166,35.2768506177255,22.1689136350213,20.996809271018,31.8156036316144,20.4116879935279
"Rpia",342.192291180384,282.732320020892,360.932070735779,312.628302067177,456.348004079414,310.559841279539,608.071285852428,446.415894094147,470.428480838927,608.74788429147,347.437983683202,360.485317249882,322.142026258903,221.632986749634,225.317061784548,192.579838895458
"Eif2ak3",842.08163221197,915.788943274666,889.331785682298,890.18491784489,704.854342934541,844.085722452081,906.658261342688,911.011620979459,844.108462788338,866.161275363292,1022.09269274,1019.17026237773,981.667206900785,512.788741974417,546.08093446394,519.166846791904
"Thnsl2",95.8550695173968,94.7936349924272,89.4772972678314,86.3756545917562,78.317149214949,89.5845695998671,95.8965468727843,103.019052483265,86.9848889098392,52.178390082126,99.8807607413789,88.1921265443137,85.2117617846129,55.5248956278032,40.1606799940051,59.9038669375274
"Smyd1",27.828891150212,35.4445765623858,54.4118699601678,15.4702664940459,19.5792873037372,21.8984503466342,21.7946697438146,27.2697491867466,34.616435382487,38.2641527268924,42.893578232494,31.4184450814118,34.6389275547207,25.6627668867998,16.6901527247813,12.4245057351909
"Krcc1",96.8857691896269,55.2275960390663,93.1047552651759,54.1459327291606,90.3659414018642,71.6676556798937,95.8965468727843,98.9790896407838,102.074104332975,389.598645946541,66.1786635587051,90.3969297079216,79.6695333758576,46.6595761578178,41.2038145393039,45.704431811595
"Cd8b1",24.7367921335218,60.1733509082364,51.9935646286048,38.6756662351147,33.1341785140169,52.7553576532551,117.691216616599,52.5195169522526,40.8296417331899,83.4854241314017,59.4382441221703,42.993661690353,33.2533704525319,23.7963838404871,32.3371709042639,28.8426025995502
"Rmnd5a",4505.18826731765,5306.79497461953,4990.17305168027,5027.19201612766,4891.80962788758,4631.52224831313,5470.46210569747,5325.68101710054,5218.20573368311,5134.3535840812,5378.24194495143,5026.40001223498,4931.89050524113,2714.18754510026,3128.88206862385,2890.02878047493
"Rnf103",1009.05497911324,1252.92456685643,1228.49910843401,955.288956007333,1012.09854370088,945.61490133193,1233.57830749991,1079.68006965304,1144.11756943656,1088.78907304703,1082.75646766881,1094.13356994039,1158.32573742986,617.772788329508,634.225803541691,604.363457547499
"Chmp3",2700.43314124279,1890.92694497937,2494.48194950725,2114.91434862352,1817.86152120083,1591.61918655764,2183.82590833022,2258.33922894686,2224.3278735516,2274.97780758069,1921.01953941241,2314.49212099733,2313.88036065534,1220.61451228851,1030.0953634826,1263.74972620799
"Kdm3a",1312.08068274888,1390.581410715,1305.28030271114,1062.9362270284,1453.38555754665,1310.92086847805,1316.3980525264,1390.75720852407,1429.03746066164,1064.43915767537,1508.01565757383,1386.26998911843,1308.65868301735,613.573426475304,708.288356257908,679.354224306329
"Reep1",3584.7734600162,3969.79257498721,4193.94602126315,4086.72873217712,2582.95982506995,3290.73985663512,3552.53116824178,3434.97840681945,3611.64809157282,4191.66400326412,3836.52419019493,3958.17287946698,4237.03361849344,2575.60860391154,2607.83636324709,2590.06571343961
"Mrpl35",286.53450887996,373.404492622344,358.513765404216,253.970208277253,239.46974471494,266.762940586271,372.68885261923,386.826442167553,348.8271565466,455.691273383901,305.157170854029,290.482816805333,372.714860488795,161.44213350605,186.199516335842,156.193786385257
"Immt",1796.50952869702,1981.59911758083,1874.18663196133,1498.03747217344,1608.51375695318,1688.17144490416,1564.85728760589,1643.25488617914,1793.84143353862,1478.38771899357,1898.95998489284,1775.96894828612,1830.32093199144,977.518120506283,916.915265317675,985.529544209247
"Ptcd3",1194.58092011466,1238.91159472711,1402.01251597366,1126.75107631634,1474.47094387375,1232.2855240515,1268.44977909001,1268.54833253903,1335.8393654011,967.039496188736,1310.70519770435,1381.30918200031,1262.24252009402,712.491727929878,628.488563542547,762.332173323497
"Polr1a",821.467638767369,1022.12267296182,901.423312340113,697.451181106568,659.671372233609,860.011868158724,893.581459496399,867.582020422789,932.868553512664,653.96915569598,1134.22876154781,991.059022041726,918.624358751193,480.127038663945,577.896538095554,534.697478960893
"X9130221F21Rik",23.7060924612917,18.1344345202904,24.7876296485209,32.8743162998475,28.6158814439237,21.8984503466342,45.7688064620107,44.4395912672907,17.7520181448652,52.178390082126,29.4127393594245,20.3944292633726,25.6328063904933,14.4644686089235,15.1254509068331,15.5306321689886
"St3gal5",1751.15874311889,1600.77599265473,1775.03611336725,1449.0482949423,1305.78785325694,1218.35014655819,1671.65116935058,1716.98420805441,1562.17759674813,1927.12187369985,1485.95610305426,1456.27248956298,1664.05407972878,743.287048194037,940.907359859548,938.493915354596
"Sftpb",149.451452473361,154.966985900664,128.77475890573,136.654020697405,192.780674990644,58.7276622932462,217.946697438146,259.567612629402,204.148208665949,733.976020488573,78.4339716251319,84.333721008,107.380675419634,63.4570235746322,78.2350908974126,54.5790787653027
"Usp39",850.327229589811,836.656865367944,823.432965397205,637.503898442141,441.28701384577,658.944278612356,621.148087698716,739.313200174018,746.47236299158,493.955426110793,1028.22034677321,959.089376169412,943.564386590592,428.801504890345,336.932458131523,422.43319499649
"X0610030E20Rik",261.797716746439,305.812509410352,327.680372426788,249.45804721649,393.091845098109,267.758324692936,416.278192106859,447.425884804768,403.858412795682,528.741019498877,308.220997870636,249.693958278588,286.117541601993,148.377452181861,195.587727243531,139.775689520897
"Tmem150a",59.7805809893443,51.9304261262862,53.807293627277,27.7175608018322,39.1585746074745,38.8199801599424,30.5125376413405,50.4995355310121,25.7404263100545,97.3996614866353,47.1829360557434,36.9304529904314,39.4883774123816,26.129362648378,19.2979890880284,28.3988702518648
"Rnf181",473.091149553604,443.46935326892,486.683947977056,351.303968302292,365.98206267755,274.726013439592,396.662989337426,437.325977698565,434.924444549196,532.219578837686,371.948599816055,455.843054075922,472.47497184639,277.157882377438,217.493552694807,280.882576084851
"Vamp5",96.8857691896269,40.3903314315559,51.9935646286048,29.006749676336,49.7012677710253,39.8153642666076,45.7688064620107,43.4296005566705,68.3452698577308,76.5283054537848,33.0893317793525,39.6864569449412,26.3255849415877,11.6648940394544,12.517614543586,16.4180968643594
"Vamp8",95.8550695173968,65.1191057774065,124.542724575495,55.4351216036644,135.548912102796,65.6953510399025,98.0760138471658,92.9191453770624,103.849306147461,27.8284747104672,58.2127133155276,71.6561028172549,75.5128620692911,44.3265973499269,34.4234399948615,26.1802085134379
"Ggcx",225.723228218386,300.042462062987,267.827315470604,255.259397151757,355.439369513999,304.587536639548,228.844032310053,231.287872732036,259.179464915031,267.849069088247,321.701836743705,291.585218387137,329.069811769847,146.977664897126,179.940709064049,170.836953858874
"Mat2a",1760.43504016897,2076.39275257325,2052.53665016411,1634.69149287085,2320.89859500455,2013.66204778368,1678.18957027373,1944.23211794397,1915.44275783095,2622.83374146154,2044.18538548,2012.98528837396,1867.03819519945,1048.90727202774,1067.64820711336,1147.49185111441
"Particl",848.26583024535,445.942230703505,535.654630941207,567.887699218934,480.445588453245,434.982854612688,566.66141333918,511.055299573843,513.033324386603,386.120086607733,470.603829750792,544.586381411137,528.590034485038,356.01256608415,286.34043268453,308.393981641345
"Capg",43.2893862336631,49.4575486917011,30.2288166445376,25.1391830528246,30.1219804672881,39.8153642666076,28.333070666959,30.2997213186073,14.2016145158921,0,30.0255047627458,33.0720474541177,19.3977994306436,21.9300007941744,15.6470181794825,16.8618292120447
"Elmod3",372.082581675057,363.512982884003,303.497319111158,209.493192106871,216.878259364474,227.942960426328,272.433371797683,308.047166739174,260.067065822274,240.02059437778,330.893317793525,310.877246068706,367.865410631134,193.637241054944,155.427047249526,175.718009683414
"Retsat",190.679439362564,205.24882707056,159.003575550268,116.026998705344,81.3293472616778,85.6030331732063,139.485886360414,160.588522988619,188.171392335571,66.0926274373596,169.736016720012,167.565040434196,177.35130908017,82.5874497993375,99.0977818033892,86.9715401463361
"Tgoln1",2684.97264615934,2969.92579893665,2598.46907876446,2664.10880916215,2757.66731178022,2371.00494207648,2297.15819099806,2384.58806777439,2374.33242687571,3054.17509947378,2954.1420094122,2756.0039545098,3582.35788770922,1957.36921982046,2047.67311242161,2045.60612282964
"Kcmf1",1416.18134964412,1217.47999029404,1313.13979503872,1097.74432664001,984.98876128032,870.961093332041,1392.67939662975,1224.10874127173,1279.03290733753,1367.0738201517,1271.48821189179,1279.33703568345,1221.36858557945,664.432364487325,591.978854457088,644.299368839184
"Tmsb10",415.37196790872,323.122651452447,418.366822360401,268.795880334047,206.335566200923,234.910649172985,326.920046157219,355.516730138326,298.233904833735,855.725597346867,329.667786986883,345.602895895529,428.137144576348,245.8959663517,173.160334519606,190.804909504717
"Dnah6",20.6139934446015,48.6332562135061,46.552377632588,23.8499941783207,114.463525775695,27.8707549866253,56.666141333918,20.1998142124049,64.7948662287578,13.9142373552336,42.893578232494,29.2136419178039,40.181155963476,31.2619160257379,25.035229087172,12.8682380828763
"Suclg1",1997.49596478188,1322.98942750301,1510.2316795611,1381.36587903085,1356.99522005133,994.388722558524,1695.62530606878,1553.36571293393,1666.02690289559,1290.54551469792,1446.12635183837,1701.55684151435,1569.14341822885,740.954069386146,564.857356279319,819.573646174912
"Ctnna2",3790.91339446221,4256.64635739908,4225.38399057347,4394.84487318353,3174.85674125216,4191.56247316711,3506.76236177977,3947.04369710391,3800.70708481563,3262.88865980228,4621.47667184957,4605.83380877679,4280.67866721239,2465.02540841751,2390.34281055228,2583.40972822433
"Lrrtm1",962.673493862889,1544.72410413747,995.73722027107,816.05655756092,489.482182593431,780.381139625509,882.684124624492,960.501165799851,940.856961677853,549.612375531727,1352.3732451302,1270.51782302902,1282.33309807576,563.181084224861,543.994665373342,555.109166954421
"X6330415B21Rik",90.7015711562465,126.116749163838,131.797640570184,124.406726389619,137.055011126161,144.330695466453,176.536824924898,179.778346490403,171.306975097949,219.149238344929,112.748834211127,119.610571625726,116.386796583862,72.7889388061958,118.917338164067,72.3283726727183
"Reg2",75.2410760727954,78.3077854285268,100.964247592756,63.1702548506873,259.049032018677,187.132212053056,233.202966258816,205.028114255909,173.082176912435,264.370509749439,68.6297251719904,72.7585043990588,56.807841189742,51.3255337735996,80.3213599880102,40.8233759870557
"Gm20594",1314.14208209334,1355.13683415261,1842.74866265101,1226.01861965314,1441.33676535973,963.531815251903,6209.30141001278,6546.75978624042,5598.98652289047,21055.7196778073,1117.68409565813,1368.08036301867,1243.53749921447,927.125778255839,626.40229445195,708.19682690588
"Lrrtm4",905.985011890235,928.153330447591,999.969254601305,767.067380329775,600.933510322397,881.910318505358,725.762502469027,875.661946107751,864.523283654933,845.289919330442,821.1056404506,826.801186352941,890.220438156322,499.25746488865,462.630170840033,508.96100279514
"Gcfc2",170.065445917962,116.225239425498,154.771541220033,162.437798187482,263.567329088771,177.178370986404,137.306419386032,138.368727354973,127.814530643029,90.4425428090185,129.906265504125,152.131418288941,115.694018032767,113.382770063497,107.44285816578,111.376819269032
"Mrpl19",450.415756764542,487.981147091451,537.468359939879,513.097172052522,436.768716775677,431.001318186027,499.097937133355,524.185178811906,516.583728015576,504.391104127218,517.786765806535,486.159097575529,596.482332492291,289.28937217847,307.724690863156,288.869758343188
"Eva1a",437.016661025551,389.890342186244,447.386486339157,351.303968302292,319.292992953254,227.942960426328,390.124588414282,384.806460746313,396.757605537736,149.578051568761,337.63373723006,410.093388431059,385.877652959589,200.169581717038,180.462276336698,211.216597498245
"Tacr1",398.880773153038,303.339631975767,277.500536796856,244.301291718475,326.823488070076,298.615231999557,390.124588414282,283.807389684288,323.974331143789,476.562629416751,305.157170854029,305.365238159686,265.334185069161,154.909792843955,162.728989066618,149.981533517661
"Pole4",611.204905632434,461.603787789211,528.399714946518,473.776911380155,397.610142168202,432.992086399358,503.456871082118,453.485829068489,492.618503520008,532.219578837686,444.867682811295,533.011164802196,467.62552198873,306.086819595285,233.140570874289,287.982293647817
"Hk2",144.29795411221,148.372646075103,172.304254873865,154.702664940459,268.085626158864,178.173755093069,146.024287283558,152.508597303657,151.779755138597,142.620932891144,211.404064145863,191.26667444298,166.266852262659,98.9183014545737,85.5370327145044,85.6403431032799
"Sema4f",862.695625656571,900.951678667156,702.517698819055,823.147096370691,850.945948200888,875.938013865367,688.711563904542,767.592940071385,744.697161177093,796.590088587124,859.097095456523,718.214630545255,638.049045557955,460.99661243924,601.888632637427,502.748749927545
"Dok1",65.9647790227247,46.9846712571161,33.8562746418822,38.0310717978628,28.6158814439237,24.8846026666297,32.6920046157219,29.289730607987,43.4924444549196,34.785593388084,49.6339976690288,34.7256498268235,45.0306058211369,24.2629796020652,19.2979890880284,19.5242232981571
"Loxl3",124.714660339839,108.806607121743,131.797640570184,114.73780983084,72.2927531214914,105.51071530651,122.050150565362,107.059015325746,123.376526106813,135.663814213528,120.714784454305,141.658603261804,136.4773745656,75.5885133756648,74.5841199888666,84.7528784079091
"Htra2",662.739889243937,496.224071873401,482.451913646821,401.582334407941,402.128439238296,445.932079786005,405.380857234952,453.485829068489,476.641687189629,288.720425121097,372.561365219377,448.677443794196,411.510459350082,269.692350192187,235.748407237536,248.490114703817
"Aup1",460.722753486843,408.849069184729,451.013944336502,330.676946310231,402.128439238296,329.472139306178,329.099513131601,342.386850900262,379.005587392871,413.9485613182,418.518770468477,463.008664357647,542.445605506926,259.427243437467,228.968032693094,268.014338001974
"Pcgf1",152.543551490051,163.209910682614,183.791205198789,139.876992883665,153.622100383169,165.233761706421,180.895758873661,148.468634461176,157.9929614893,257.413391071822,143.387104377194,181.345060206745,166.266852262659,77.4548964219775,58.9371018093841,88.7464695370776
